Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
353,Émile Mpenza,be BEL,FW,Manchester City,28,1978,10,9,826,9.2,3,1,4,3,0,0,1,0,0.33,0.11,0.44,0.33,0.44,Matches
354,Hayden Mullins,eng ENG,MF,West Ham,27,1979,30,21,"2,068",23,2,0,2,2,0,0,4,0,0.09,0,0.09,0.09,0.09,Matches
355,Danny Murphy,eng ENG,MF,Tottenham,29,1977,12,5,585,6.5,1,1,2,1,0,0,0,0,0.15,0.15,0.31,0.15,0.31,Matches
356,Graeme Murty,sct SCO,DF,Reading,31,1974,23,23,"1,983",22,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
357,Arnold Mvuemba,cd COD,"FW,MF",Portsmouth,21,1985,7,1,220,2.4,1,0,1,1,0,0,1,0,0.41,0,0.41,0.41,0.41,Matches
358,Thomas Myhre,no NOR,GK,Charlton Ath,32,1973,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
359,Charles N'Zogbia,fr FRA,"DF,FW",Newcastle Utd,20,1986,22,10,"1,121",12.5,0,2,2,0,0,0,2,0,0,0.16,0.16,0,0.16,Matches
360,Christian Nadé,fr FRA,FW,Sheffield Utd,21,1984,25,7,915,10.2,3,1,4,3,0,0,2,0,0.3,0.1,0.39,0.3,0.39,Matches
361,Gary Naysmith,sct SCO,"DF,MF",Everton,27,1978,15,10,988,11,1,0,1,1,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches
362,Lucas Neill,au AUS,DF,West Ham,28,1978,11,11,931,10.3,0,2,2,0,0,1,2,0,0,0.19,0.19,0,0.19,Matches
363,Lucas Neill,au AUS,DF,Blackburn,28,1978,20,20,"1,768",19.6,0,3,3,0,0,1,9,1,0,0.15,0.15,0,0.15,Matches
364,Ryan Nelsen,nz NZL,DF,Blackburn,28,1977,12,12,"1,080",12,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
365,Gary Neville,eng ENG,DF,Manchester Utd,31,1975,24,24,"1,980",22,0,3,3,0,0,0,2,0,0,0.14,0.14,0,0.14,Matches
366,Phil Neville,eng ENG,"DF,MF",Everton,29,1977,35,35,"3,113",34.6,1,5,6,1,0,0,7,0,0.03,0.14,0.17,0.03,0.17,Matches
367,Shaun Newton,eng ENG,MF,West Ham,30,1975,3,0,101,1.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
368,Antti Niemi,fi FIN,GK,Fulham,34,1972,32,32,"2,851",31.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
369,Mark Noble,eng ENG,MF,West Ham,19,1987,10,10,839,9.3,2,0,2,2,0,0,2,0,0.21,0,0.21,0.21,0.21,Matches
370,Kevin Nolan,eng ENG,MF,Bolton,24,1982,31,31,"2,687",29.9,3,0,3,3,0,0,11,1,0.1,0,0.1,0.1,0.1,Matches
371,Shabani Nonda,cd COD,FW,Blackburn,29,1977,25,17,"1,549",17.2,7,2,9,6,1,1,1,0,0.41,0.12,0.52,0.35,0.46,Matches
372,Alan O'Brien,ie IRL,MF,Newcastle Utd,21,1985,2,1,113,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
373,Andy O'Brien,ie IRL,DF,Portsmouth,27,1979,3,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
374,Gary O'Neil,eng ENG,MF,Portsmouth,23,1983,35,35,"3,092",34.4,1,4,5,1,0,0,7,0,0.03,0.12,0.15,0.03,0.15,Matches
375,John O'Shea,ie IRL,"DF,MF",Manchester Utd,25,1981,32,16,"1,738",19.3,4,1,5,4,0,0,2,0,0.21,0.05,0.26,0.21,0.26,Matches
376,John Obi Mikel,ng NGA,MF,Chelsea,19,1987,22,10,950,10.6,0,3,3,0,0,0,6,1,0,0.28,0.28,0,0.28,Matches
377,Nedum Onuoha,eng ENG,DF,Manchester City,19,1986,18,15,"1,326",14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
378,Oguchi Onyewu,us USA,DF,Newcastle Utd,24,1982,10,7,739,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
379,André Ooijer,nl NED,DF,Blackburn,32,1974,20,20,"1,714",19,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
380,Isaiah Osbourne,eng ENG,MF,Aston Villa,18,1987,11,6,644,7.2,0,1,1,0,0,0,1,0,0,0.14,0.14,0,0.14,Matches
381,Leon Osman,eng ENG,MF,Everton,25,1981,34,31,"2,810",31.2,3,1,4,3,0,0,5,0,0.1,0.03,0.13,0.1,0.13,Matches
382,John Oster,wls WAL,MF,Reading,27,1978,25,6,836,9.3,1,2,3,1,0,0,1,0,0.11,0.22,0.32,0.11,0.32,Matches
383,Michael Owen,eng ENG,FW,Newcastle Utd,26,1979,3,3,247,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
384,Juan Pablo Ángel,co COL,FW,Aston Villa,30,1975,23,18,"1,494",16.6,4,1,5,3,1,2,2,0,0.24,0.06,0.3,0.18,0.24,Matches
385,Daniele Padelli,it ITA,GK,Liverpool,20,1985,1,1,90,1,0,0,0,,,,0,0,0,0,0,,,Matches
386,John Paintsil,gh GHA,"DF,MF",West Ham,25,1981,5,3,343,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
387,Gabriel Paletta,it ITA,DF,Liverpool,20,1986,3,2,209,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
388,Noé Pamarot,fr FRA,DF,Portsmouth,27,1979,23,21,"1,809",20.1,2,0,2,2,0,0,4,0,0.1,0,0.1,0.1,0.1,Matches
389,Scott Parker,eng ENG,MF,Newcastle Utd,25,1980,29,28,"2,422",26.9,3,1,4,3,0,0,9,0,0.11,0.04,0.15,0.11,0.15,Matches
390,Stuart Parnaby,eng ENG,DF,Middlesbrough,24,1982,17,9,852,9.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
391,Matty Pattison,za RSA,MF,Newcastle Utd,19,1986,7,2,297,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
392,Ian Pearce,eng ENG,DF,Fulham,32,1974,22,22,"1,841",20.5,1,0,1,1,0,0,3,1,0.05,0,0.05,0.05,0.05,Matches
393,Henrik Pedersen,dk DEN,FW,Bolton,31,1975,18,10,925,10.3,1,2,3,1,0,0,1,0,0.1,0.19,0.29,0.1,0.29,Matches
394,Jermaine Pennant,eng ENG,MF,Liverpool,23,1983,34,20,"1,969",21.9,1,4,5,1,0,0,4,0,0.05,0.18,0.23,0.05,0.23,Matches
395,Robin van Persie,nl NED,FW,Arsenal,22,1983,22,17,"1,461",16.2,11,3,14,10,1,1,8,0,0.68,0.18,0.86,0.62,0.8,Matches
396,Sergio Peter,de GER,MF,Blackburn,19,1986,9,1,208,2.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
397,Stiliyan Petrov,bg BUL,MF,Aston Villa,27,1979,30,30,"2,636",29.3,2,1,3,2,0,0,4,0,0.07,0.03,0.1,0.07,0.1,Matches
398,Emanuel Pogatetz,at AUT,DF,Middlesbrough,23,1983,35,35,"3,001",33.3,2,4,6,2,0,0,10,0,0.06,0.12,0.18,0.06,0.18,Matches
399,Mike Pollitt,eng ENG,GK,Wigan Athletic,34,1972,3,2,225,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
400,Mart Poom,ee EST,GK,Arsenal,34,1972,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
401,Omar Pouso,uy URU,MF,Charlton Ath,26,1980,1,1,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
402,Chris Powell,eng ENG,DF,Watford,36,1969,15,9,864,9.6,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
403,Linvoy Primus,eng ENG,DF,Portsmouth,32,1973,36,36,"3,145",34.9,2,0,2,2,0,0,1,0,0.06,0,0.06,0.06,0.06,Matches
404,Tamás Priskin,hu HUN,FW,Watford,19,1986,16,7,752,8.4,2,0,2,2,0,0,2,1,0.24,0,0.24,0.24,0.24,Matches
405,Nigel Quashie,sct SCO,MF,West Ham,28,1978,7,7,610,6.8,0,0,0,,,,2,0,0,0,0,,,Matches
406,Franck Queudrue,fr FRA,DF,Fulham,27,1978,29,28,"2,515",27.9,1,3,4,1,0,0,8,0,0.04,0.11,0.14,0.04,0.14,Matches
407,Alan Quinn,ie IRL,MF,Sheffield Utd,27,1979,19,11,970,10.8,0,1,1,0,0,0,1,0,0,0.09,0.09,0,0.09,Matches
408,Stephen Quinn,ie IRL,"FW,MF",Sheffield Utd,20,1986,15,15,"1,207",13.4,2,2,4,2,0,0,0,0,0.15,0.15,0.3,0.15,0.3,Matches
409,Tomasz Radzinski,ca CAN,FW,Fulham,32,1973,35,25,"2,237",24.9,2,3,5,2,0,0,3,0,0.08,0.12,0.2,0.08,0.2,Matches
410,Peter Ramage,eng ENG,DF,Newcastle Utd,22,1983,21,20,"1,707",19,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
411,Darren Randolph,ie IRL,GK,Charlton Ath,19,1987,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
412,Andy Reid,ie IRL,MF,Charlton Ath,24,1982,16,15,"1,207",13.4,2,0,2,2,0,0,2,0,0.15,0,0.15,0.15,0.15,Matches
413,Steven Reid,ie IRL,"DF,MF",Blackburn,25,1981,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
414,Pepe Reina,es ESP,GK,Liverpool,23,1982,35,35,"3,150",35,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
415,Nigel Reo-Coker,eng ENG,MF,West Ham,22,1984,35,35,"3,088",34.3,1,1,2,1,0,0,13,0,0.03,0.03,0.06,0.03,0.06,Matches
416,Claudio Reyna,us USA,MF,Manchester City,33,1973,15,12,955,10.6,0,0,0,0,0,,2,0,0,0,0,0,0,Matches
417,Micah Richards,eng ENG,DF,Manchester City,18,1988,28,28,"2,346",26.1,1,0,1,1,0,0,2,0,0.04,0,0.04,0.04,0.04,Matches
418,Kieran Richardson,eng ENG,"DF,MF",Manchester Utd,21,1984,15,8,780,8.7,1,0,1,1,0,0,4,0,0.12,0,0.12,0.12,0.12,Matches
419,Liam Ridgewell,eng ENG,DF,Aston Villa,22,1984,21,19,"1,765",19.6,1,1,2,1,0,0,1,0,0.05,0.05,0.1,0.05,0.1,Matches
420,Chris Riggott,eng ENG,DF,Middlesbrough,25,1980,6,5,487,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
421,Douglas Rinaldi,br BRA,MF,Watford,26,1979,7,6,436,4.8,1,1,2,1,0,0,1,0,0.21,0.21,0.41,0.21,0.41,Matches
422,Arjen Robben,nl NED,"FW,MF",Chelsea,22,1984,21,16,"1,350",15,2,4,6,2,0,0,1,0,0.13,0.27,0.4,0.13,0.4,Matches
423,Jason Roberts,gd GRN,FW,Blackburn,28,1978,18,9,"1,031",11.5,4,1,5,4,0,1,4,1,0.35,0.09,0.44,0.35,0.44,Matches
424,Paul Robinson,eng ENG,GK,Tottenham,26,1979,38,38,"3,420",38,1,1,2,1,0,0,0,0,0.03,0.03,0.05,0.03,0.05,Matches
425,Theo Robinson,jm JAM,FW,Watford,17,1989,1,0,4,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
426,Ricardo Rocha,pt POR,DF,Tottenham,27,1978,9,9,766,8.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
427,Fábio Rochemback,br BRA,"DF,MF",Middlesbrough,24,1981,20,17,"1,537",17.1,2,3,5,2,0,0,5,0,0.12,0.18,0.29,0.12,0.29,Matches
428,Dennis Rommedahl,dk DEN,"FW,MF",Charlton Ath,28,1978,28,19,"1,749",19.4,0,2,2,0,0,0,1,0,0,0.1,0.1,0,0.1,Matches
429,Cristiano Ronaldo,pt POR,"FW,MF",Manchester Utd,21,1985,34,31,"2,781",30.9,17,8,25,14,3,4,2,0,0.55,0.26,0.81,0.45,0.71,Matches
430,Wayne Rooney,eng ENG,"FW,MF",Manchester Utd,20,1985,35,33,"2,923",32.5,14,11,25,14,0,0,5,0,0.43,0.34,0.77,0.43,0.77,Matches
431,Liam Rosenior,eng ENG,DF,Fulham,22,1984,38,38,"3,398",37.8,0,2,2,0,0,0,2,0,0,0.05,0.05,0,0.05,Matches
432,Tomáš Rosický,cz CZE,MF,Arsenal,25,1980,26,22,"1,836",20.4,3,1,4,3,0,0,3,0,0.15,0.05,0.2,0.15,0.2,Matches
433,Giuseppe Rossi,it ITA,FW,Newcastle Utd,19,1987,11,3,380,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
434,Wayne Routledge,eng ENG,"FW,MF",Fulham,21,1985,24,13,"1,412",15.7,0,1,1,0,0,0,1,0,0,0.06,0.06,0,0.06,Matches
435,Björn Runström,se SWE,FW,Fulham,22,1984,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
436,Louis Saha,fr FRA,FW,Manchester Utd,27,1978,24,18,"1,628",18.1,8,4,12,6,2,2,1,0,0.44,0.22,0.66,0.33,0.55,Matches
437,Ben Sahar,il ISR,"FW,MF",Chelsea,16,1989,3,0,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
438,Lloyd Sam,gh GHA,MF,Charlton Ath,21,1984,7,3,290,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
439,Georgios Samaras,gr GRE,"FW,MF",Manchester City,21,1985,36,16,"1,696",18.8,4,6,10,3,1,1,0,0,0.21,0.32,0.53,0.16,0.48,Matches
440,Christopher Samba,cg CGO,DF,Blackburn,22,1984,14,13,"1,137",12.6,2,1,3,2,0,0,3,0,0.16,0.08,0.24,0.16,0.24,Matches
441,Jlloyd Samuel,tt TRI,"DF,MF",Aston Villa,25,1981,4,2,204,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
442,Osei Sankofa,eng ENG,DF,Charlton Ath,21,1985,9,9,749,8.3,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
443,Robbie Savage,wls WAL,MF,Blackburn,31,1974,21,21,"1,841",20.5,0,1,1,0,0,0,8,0,0,0.05,0.05,0,0.05,Matches
444,Paul Scharner,at AUT,"DF,MF",Wigan Athletic,26,1980,25,22,"2,050",22.8,3,0,3,3,0,0,9,0,0.13,0,0.13,0.13,0.13,Matches
445,Paul Scholes,eng ENG,MF,Manchester Utd,31,1974,30,29,"2,593",28.8,6,1,7,6,0,0,8,1,0.21,0.03,0.24,0.21,0.24,Matches
446,Mark Schwarzer,au AUS,GK,Middlesbrough,33,1972,36,36,"3,240",36,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
447,Philippe Senderos,ch SUI,DF,Arsenal,21,1985,14,9,809,9,0,0,0,0,0,0,3,2,0,0,0,0,0,Matches
448,Luton Shelton,jm JAM,"FW,MF",Sheffield Utd,20,1985,3,2,192,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
449,Teddy Sheringham,eng ENG,FW,West Ham,40,1966,17,4,611,6.8,2,0,2,2,0,0,3,0,0.29,0,0.29,0.29,0.29,Matches
450,Andriy Shevchenko,ua UKR,FW,Chelsea,29,1976,30,22,"1,807",20.1,4,6,10,4,0,0,1,0,0.2,0.3,0.5,0.2,0.5,Matches
451,Danny Shittu,ng NGA,DF,Watford,25,1980,30,27,"2,343",26,1,0,1,1,0,0,2,0,0.04,0,0.04,0.04,0.04,Matches
452,Nicky Shorey,eng ENG,"DF,MF",Reading,25,1981,37,37,"3,330",37,1,5,6,1,0,0,2,0,0.03,0.14,0.16,0.03,0.16,Matches
453,Antoine Sibierski,fr FRA,"FW,MF",Newcastle Utd,31,1974,26,14,"1,447",16.1,3,2,5,3,0,0,0,0,0.19,0.12,0.31,0.19,0.31,Matches
454,Steve Sidwell,eng ENG,MF,Reading,23,1982,35,35,"3,093",34.4,4,6,10,4,0,0,3,0,0.12,0.17,0.29,0.12,0.29,Matches
455,Anderson Silva,br BRA,MF,Everton,23,1982,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
456,Gilberto Silva,br BRA,"DF,MF",Arsenal,29,1976,34,34,"2,933",32.6,10,2,12,5,5,6,2,1,0.31,0.06,0.37,0.15,0.21,Matches
457,Mikaël Silvestre,fr FRA,DF,Manchester Utd,28,1977,14,6,606,6.7,1,1,2,1,0,0,0,0,0.15,0.15,0.3,0.15,0.3,Matches
458,James Sinclair,eng ENG,"DF,FW",Bolton,18,1987,2,0,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
459,Scott Sinclair,eng ENG,"FW,MF",Chelsea,17,1989,2,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
460,Trevor Sinclair,eng ENG,MF,Manchester City,33,1973,18,14,"1,293",14.4,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
461,Mohamed Sissoko,ml MLI,MF,Liverpool,21,1985,16,15,"1,235",13.7,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
462,Josip Skoko,au AUS,MF,Wigan Athletic,30,1975,28,24,"2,160",24,0,1,1,0,0,0,4,0,0,0.04,0.04,0,0.04,Matches
463,Alexey Smertin,ru RUS,MF,Fulham,31,1975,7,6,533,5.9,0,1,1,0,0,0,0,0,0,0.17,0.17,0,0.17,Matches
464,Alan Smith,eng ENG,"FW,MF",Manchester Utd,25,1980,9,6,479,5.3,0,1,1,0,0,0,1,0,0,0.19,0.19,0,0.19,Matches
465,Johann Smith,us USA,"DF,FW",Bolton,19,1987,1,0,6,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
466,Tommy Smith,eng ENG,"FW,MF",Watford,26,1980,32,32,"2,609",29,1,3,4,1,0,0,2,0,0.03,0.1,0.14,0.03,0.14,Matches
467,Sam Sodje,ng NGA,DF,Reading,27,1979,3,2,169,1.9,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
468,Nolberto Solano,pe PER,MF,Newcastle Utd,31,1974,28,25,"2,109",23.4,2,4,6,0,2,2,6,0,0.09,0.17,0.26,0,0.17,Matches
469,David Sommeil,gp GLP,DF,Sheffield Utd,31,1974,5,4,328,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
470,Alexandre Song,cm CMR,"DF,MF",Arsenal,18,1987,2,1,59,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
471,Alexandre Song,cm CMR,"DF,MF",Charlton Ath,18,1987,12,12,981,10.9,0,1,1,0,0,0,3,0,0,0.09,0.09,0,0.09,Matches
472,Ibrahima Sonko,sn SEN,DF,Reading,25,1981,23,23,"1,929",21.4,1,0,1,1,0,0,3,1,0.05,0,0.05,0.05,0.05,Matches
473,Gonzalo Sorondo,uy URU,DF,Charlton Ath,26,1979,1,0,62,0.7,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
474,Jonathan Spector,us USA,"DF,MF",West Ham,20,1986,25,17,"1,782",19.8,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
475,Gary Speed,wls WAL,MF,Bolton,36,1969,38,38,"3,264",36.3,8,3,11,3,5,5,4,0,0.22,0.08,0.3,0.08,0.17,Matches
476,Matthew Spring,eng ENG,MF,Watford,26,1979,6,2,262,2.9,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
477,Pavel Srníček,cz CZE,GK,Newcastle Utd,38,1968,2,1,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
478,Paul Stalteri,ca CAN,"DF,MF",Tottenham,28,1977,6,1,181,2,1,0,1,1,0,0,0,0,0.5,0,0.5,0.5,0.5,Matches
479,Jon Stead,eng ENG,FW,Sheffield Utd,23,1983,14,12,"1,065",11.8,5,0,5,5,0,0,2,0,0.42,0,0.42,0.42,0.42,Matches
480,Dejan Stefanović,rs SRB,DF,Portsmouth,31,1974,20,20,"1,706",19,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
481,Jordan Stewart,eng ENG,"DF,MF",Watford,24,1982,31,30,"2,681",29.8,0,1,1,0,0,0,2,0,0,0.03,0.03,0,0.03,Matches
482,Alan Stubbs,eng ENG,DF,Everton,34,1971,23,23,"1,997",22.2,2,0,2,2,0,0,3,0,0.09,0,0.09,0.09,0.09,Matches
483,Daniel Sturridge,eng ENG,"FW,MF",Manchester City,16,1989,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
484,Chris Sutton,eng ENG,"DF,FW",Aston Villa,33,1973,8,6,590,6.6,1,2,3,1,0,0,2,0,0.15,0.31,0.46,0.15,0.46,Matches
485,Thomas Sørensen,dk DEN,GK,Aston Villa,30,1976,29,29,"2,546",28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
486,Adel Taarabt,ma MAR,"FW,MF",Tottenham,17,1989,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
487,Teemu Tainio,fi FIN,MF,Tottenham,26,1979,21,20,"1,502",16.7,2,0,2,2,0,0,1,0,0.12,0,0.12,0.12,0.12,Matches
488,Idan Tal,il ISR,MF,Bolton,30,1975,16,4,515,5.7,0,3,3,0,0,0,1,0,0,0.52,0.52,0,0.52,Matches
489,Andrew Taylor,eng ENG,"DF,MF",Middlesbrough,19,1986,34,34,"2,972",33,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
490,Matthew Taylor,eng ENG,"DF,MF",Portsmouth,24,1981,35,30,"2,687",29.9,8,4,12,7,1,1,4,0,0.27,0.13,0.4,0.23,0.37,Matches
491,Ryan Taylor,eng ENG,"DF,MF",Wigan Athletic,21,1984,16,12,"1,110",12.3,1,1,2,1,0,0,5,0,0.08,0.08,0.16,0.08,0.16,Matches
492,Steven Taylor,eng ENG,DF,Newcastle Utd,20,1986,27,26,"2,384",26.5,2,0,2,2,0,0,4,0,0.08,0,0.08,0.08,0.08,Matches
493,Stuart Taylor,eng ENG,GK,Aston Villa,25,1980,6,4,424,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
494,Gary Teale,sct SCO,MF,Wigan Athletic,28,1978,12,7,534,5.9,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
495,John Terry,eng ENG,DF,Chelsea,25,1980,28,27,"2,414",26.8,1,0,1,1,0,0,3,1,0.04,0,0.04,0.04,0.04,Matches
496,Carlos Tevez,ar ARG,"FW,MF",West Ham,22,1984,26,19,"1,696",18.8,7,3,10,6,1,1,4,0,0.37,0.16,0.53,0.32,0.48,Matches
497,Andranik Teymourian,ir IRN,MF,Bolton,23,1983,16,6,819,9.1,2,0,2,2,0,0,1,0,0.22,0,0.22,0.22,0.22,Matches
498,Ben Thatcher,wls WAL,DF,Charlton Ath,30,1975,11,10,912,10.1,0,2,2,0,0,0,3,1,0,0.2,0.2,0,0.2,Matches
499,Ben Thatcher,wls WAL,DF,Manchester City,30,1975,11,11,955,10.6,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
500,Jerome Thomas,eng ENG,"FW,MF",Charlton Ath,23,1983,20,16,"1,363",15.1,3,2,5,2,1,1,0,0,0.2,0.13,0.33,0.13,0.26,Matches
501,David Thompson,eng ENG,MF,Bolton,28,1977,8,3,287,3.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
502,David Thompson,eng ENG,MF,Portsmouth,28,1977,20,8,446,5,0,1,1,0,0,0,3,0,0,0.2,0.2,0,0.2,Matches
503,Andy Todd,eng ENG,DF,Blackburn,31,1974,9,6,608,6.8,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
504,Svetoslav Todorov,bg BUL,FW,Portsmouth,27,1978,4,1,103,1.1,2,0,2,2,0,,1,0,1.75,0,1.75,1.75,1.75,Matches
505,Svetoslav Todorov,bg BUL,FW,Wigan Athletic,27,1978,5,2,227,2.5,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
506,Michael Tonge,eng ENG,MF,Sheffield Utd,23,1983,27,23,"2,014",22.4,2,0,2,2,0,0,6,0,0.09,0,0.09,0.09,0.09,Matches
507,Kolo Touré,ci CIV,DF,Arsenal,25,1981,35,35,"3,150",35,3,2,5,3,0,0,6,0,0.09,0.06,0.14,0.09,0.14,Matches
508,Hatem Trabelsi,tn TUN,DF,Manchester City,29,1977,20,16,"1,366",15.2,1,1,2,1,0,0,2,0,0.07,0.07,0.13,0.07,0.13,Matches
509,Djimi Traoré,ml MLI,DF,Portsmouth,26,1980,10,10,808,9,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
510,Djimi Traoré,ml MLI,DF,Charlton Ath,26,1980,11,11,797,8.9,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
511,Iain Turner,sct SCO,GK,Everton,22,1984,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
512,David Unsworth,eng ENG,DF,Sheffield Utd,32,1973,5,5,375,4.2,0,1,1,,,,1,0,0,0.24,0.24,,,Matches
513,David Unsworth,eng ENG,DF,Wigan Athletic,32,1973,10,6,636,7.1,1,0,1,0,1,2,1,0,0.14,0,0.14,0,0,Matches
514,Matt Upson,eng ENG,DF,West Ham,27,1979,2,2,39,0.4,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
515,Antonio Valencia,ec ECU,"DF,MF",Wigan Athletic,20,1985,22,17,"1,380",15.3,1,1,2,1,0,0,6,1,0.07,0.07,0.13,0.07,0.13,Matches
516,Nuno Valente,pt POR,DF,Everton,31,1974,14,10,897,10,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
517,Darius Vassell,eng ENG,"FW,MF",Manchester City,26,1980,32,28,"2,562",28.5,3,1,4,3,0,1,6,0,0.11,0.04,0.14,0.11,0.14,Matches
518,James Vaughan,eng ENG,FW,Everton,18,1988,14,7,652,7.2,4,0,4,4,0,0,5,0,0.55,0,0.55,0.55,0.55,Matches
519,Ricardo Vaz Tê,pt POR,"FW,MF",Bolton,19,1986,25,2,638,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
520,Nemanja Vidić,rs SRB,DF,Manchester Utd,24,1981,25,25,"2,142",23.8,3,0,3,3,0,0,7,0,0.13,0,0.13,0.13,0.13,Matches
521,Mark Viduka,au AUS,FW,Middlesbrough,30,1975,29,22,"2,082",23.1,14,3,17,14,0,0,1,0,0.61,0.13,0.73,0.61,0.73,Matches
522,Moritz Volz,de GER,DF,Fulham,23,1983,29,24,"2,026",22.5,2,1,3,2,0,0,3,0,0.09,0.04,0.13,0.09,0.13,Matches
523,Theo Walcott,eng ENG,"FW,MF",Arsenal,17,1989,16,5,638,7.1,0,3,3,0,0,0,0,0,0,0.42,0.42,0,0.42,Matches
524,Stephen Warnock,eng ENG,DF,Liverpool,24,1981,1,1,53,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
525,Stephen Warnock,eng ENG,DF,Blackburn,24,1981,13,13,"1,167",13,1,2,3,1,0,0,3,1,0.08,0.15,0.23,0.08,0.23,Matches
526,Nicky Weaver,eng ENG,GK,Manchester City,27,1979,25,25,"2,151",23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
527,Danny Webber,eng ENG,FW,Sheffield Utd,24,1981,21,13,"1,151",12.8,3,0,3,3,0,1,0,0,0.23,0,0.23,0.23,0.23,Matches
528,Andy Webster,sct SCO,DF,Wigan Athletic,24,1982,4,3,273,3,0,0,0,0,0,,1,0,0,0,0,0,0,Matches
529,David Weir,sct SCO,DF,Everton,36,1970,5,2,151,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
530,David Wheater,eng ENG,DF,Middlesbrough,19,1987,2,1,92,1,1,0,1,1,0,0,0,0,0.98,0,0.98,0.98,0.98,Matches
