Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
175,Fábio,br BRA,DF,Manchester Utd,23,1990,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
176,Fábio,br BRA,DF,Cardiff City,23,1990,13,13,993,11,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
177,Abdoulaye Faye,sn SEN,"DF,MF",Hull City,35,1978,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
178,Marouane Fellaini,be BEL,MF,Manchester Utd,25,1987,16,12,"1,104",12.3,0,1,1,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
179,Marouane Fellaini,be BEL,MF,Everton,25,1987,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
180,Leroy Fer,nl NED,MF,Norwich City,23,1990,29,28,"2,462",27.4,3,1,4,3,0,0,6,1,0.11,0.04,0.15,0.11,0.15,Matches
181,Rio Ferdinand,eng ENG,DF,Manchester Utd,34,1978,14,12,"1,129",12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
182,Fernandinho,br BRA,"DF,MF",Manchester City,28,1985,33,29,"2,608",29,5,3,8,5,0,0,8,0,0.17,0.1,0.28,0.17,0.28,Matches
183,Maynor Figueroa,hn HON,DF,Hull City,30,1983,32,31,"2,711",30.1,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
184,Mathieu Flamini,fr FRA,MF,Arsenal,29,1984,27,18,"1,667",18.5,2,0,2,2,0,0,8,1,0.11,0,0.11,0.11,0.11,Matches
185,Jon Flanagan,eng ENG,DF,Liverpool,20,1993,23,23,"1,891",21,1,1,2,1,0,0,3,0,0.05,0.05,0.1,0.05,0.1,Matches
186,Darren Fletcher,sct SCO,MF,Manchester Utd,29,1984,12,9,780,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
187,Steven Fletcher,sct SCO,FW,Sunderland,26,1987,20,13,"1,238",13.8,3,0,3,3,0,0,1,0,0.22,0,0.22,0.22,0.22,Matches
188,Chico Flores,es ESP,DF,Swansea City,26,1987,31,30,"2,691",29.9,3,0,3,3,0,0,6,2,0.1,0,0.1,0.1,0.1,Matches
189,José Fonte,pt POR,DF,Southampton,29,1983,36,35,"3,182",35.4,3,0,3,3,0,0,7,0,0.08,0,0.08,0.08,0.08,Matches
190,Ben Foster,eng ENG,GK,West Brom,30,1983,24,24,"2,147",23.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
191,Danny Fox,sct SCO,"DF,MF",Southampton,27,1986,3,3,257,2.9,0,1,1,0,0,0,0,0,0,0.35,0.35,0,0.35,Matches
192,Brad Friedel,us USA,GK,Tottenham,42,1971,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
193,Matty Fryatt,eng ENG,FW,Hull City,27,1986,10,0,227,2.5,2,0,2,2,0,0,0,0,0.79,0,0.79,0.79,0.79,Matches
194,Zeki Fryers,eng ENG,DF,Tottenham,20,1992,7,3,401,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
195,Jay Fulton,sct SCO,MF,Swansea City,19,1994,2,1,80,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
196,Danny Gabbidon,wls WAL,DF,Crystal Palace,33,1979,23,22,"1,974",21.9,1,0,1,1,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches
197,Sam Gallagher,eng ENG,"FW,MF",Southampton,17,1995,18,3,390,4.3,1,0,1,1,0,0,0,0,0.23,0,0.23,0.23,0.23,Matches
198,Luke Garbutt,eng ENG,"DF,MF",Everton,20,1993,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
199,Javi García,es ESP,"DF,MF",Manchester City,26,1987,29,14,"1,545",17.2,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
200,Craig Gardner,eng ENG,MF,Sunderland,26,1986,18,7,771,8.6,2,2,4,1,1,1,5,0,0.23,0.23,0.47,0.12,0.35,Matches
201,Javier Garrido,es ESP,DF,Norwich City,28,1985,6,6,515,5.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
202,Owen Garvan,ie IRL,MF,Crystal Palace,25,1988,2,1,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
203,Dwight Gayle,eng ENG,FW,Crystal Palace,22,1990,23,8,891,9.9,7,0,7,6,1,1,1,0,0.71,0,0.71,0.61,0.61,Matches
204,Paulo Gazzaniga,ar ARG,GK,Southampton,21,1992,8,7,663,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
205,David de Gea,es ESP,GK,Manchester Utd,22,1990,37,37,"3,330",37,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
206,Mohamed Gedo,eg EGY,FW,Hull City,28,1984,2,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
207,Zoltán Gera,hu HUN,MF,West Brom,34,1979,14,5,488,5.4,0,1,1,0,0,0,1,0,0,0.18,0.18,0,0.18,Matches
208,Steven Gerrard,eng ENG,MF,Liverpool,33,1980,34,33,"2,895",32.2,13,13,26,3,10,11,7,0,0.4,0.4,0.81,0.09,0.5,Matches
209,Rudy Gestede,bj BEN,FW,Cardiff City,24,1988,3,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
210,Emanuele Giaccherini,it ITA,"FW,MF",Sunderland,28,1985,24,16,"1,354",15,4,4,8,4,0,0,4,0,0.27,0.27,0.53,0.27,0.53,Matches
211,Kieran Gibbs,eng ENG,"DF,MF",Arsenal,23,1989,28,24,"2,055",22.8,0,1,1,0,0,0,2,1,0,0.04,0.04,0,0.04,Matches
212,Darron Gibson,ie IRL,MF,Everton,25,1987,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
213,Ryan Giggs,wls WAL,"FW,MF",Manchester Utd,39,1973,12,6,505,5.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
214,Marco van Ginkel,nl NED,MF,Chelsea,20,1992,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
215,Olivier Giroud,fr FRA,FW,Arsenal,26,1986,36,36,"3,067",34.1,16,8,24,15,1,1,4,0,0.47,0.23,0.7,0.44,0.67,Matches
216,Serge Gnabry,de GER,"FW,MF",Arsenal,18,1995,8,5,401,4.5,1,0,1,1,0,0,0,0,0.22,0,0.22,0.22,0.22,Matches
217,Dan Gosling,eng ENG,"DF,MF",Newcastle Utd,23,1990,8,4,361,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
218,Yoan Gouffran,fr FRA,"FW,MF",Newcastle Utd,27,1986,35,31,"2,609",29,6,3,9,6,0,0,3,0,0.21,0.1,0.31,0.21,0.31,Matches
219,Danny Graham,eng ENG,FW,Hull City,27,1985,18,12,999,11.1,1,1,2,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,Matches
220,Jack Grealish,eng ENG,"FW,MF",Aston Villa,17,1995,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
221,Adlène Guedioura,dz ALG,MF,Crystal Palace,27,1985,8,4,318,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
222,John Guidetti,se SWE,FW,Stoke City,21,1992,6,0,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
223,Aron Gunnarsson,is ISL,"DF,MF",Cardiff City,24,1989,23,17,"1,538",17.1,1,2,3,1,0,0,1,0,0.06,0.12,0.18,0.06,0.18,Matches
224,Jonás Gutiérrez,ar ARG,MF,Norwich City,30,1983,4,2,196,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
225,Jonás Gutiérrez,ar ARG,MF,Newcastle Utd,30,1983,2,1,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
226,Brad Guzan,us USA,GK,Aston Villa,28,1984,38,38,"3,420",38,0,1,1,0,0,0,1,0,0,0.03,0.03,0,0.03,Matches
227,Jonathan de Guzmán,nl NED,MF,Swansea City,25,1987,34,26,"2,353",26.1,4,3,7,4,0,0,1,0,0.15,0.11,0.27,0.15,0.27,Matches
228,Massadio Haïdara,ml MLI,"DF,MF",Newcastle Utd,20,1992,11,3,433,4.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
229,Brede Hangeland,no NOR,DF,Fulham,32,1981,23,23,"1,905",21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
230,Steve Harper,eng ENG,GK,Hull City,38,1975,13,11,"1,101",12.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
231,Joe Hart,eng ENG,GK,Manchester City,26,1987,31,31,"2,790",31,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
232,Eden Hazard,be BEL,"FW,MF",Chelsea,22,1991,35,32,"2,887",32.1,14,7,21,10,4,4,2,0,0.44,0.22,0.65,0.31,0.53,Matches
233,Rhys Healey,wls WAL,FW,Cardiff City,18,1994,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
234,John Heitinga,nl NED,"DF,MF",Everton,29,1983,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
235,John Heitinga,nl NED,"DF,MF",Fulham,29,1983,14,14,"1,227",13.6,1,1,2,1,0,0,3,0,0.07,0.07,0.15,0.07,0.15,Matches
236,Nicklas Helenius,dk DEN,FW,Aston Villa,22,1991,3,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
237,Jordan Henderson,eng ENG,MF,Liverpool,23,1990,35,35,"3,128",34.8,4,7,11,4,0,0,4,1,0.12,0.2,0.32,0.12,0.32,Matches
238,Wayne Hennessey,wls WAL,GK,Crystal Palace,26,1987,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
239,Chris Herd,au AUS,"DF,MF",Aston Villa,24,1989,2,2,170,1.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
240,Javier Hernández,mx MEX,FW,Manchester Utd,25,1988,24,6,854,9.5,4,3,7,4,0,0,2,0,0.42,0.32,0.74,0.42,0.74,Matches
241,Pablo Hernández,es ESP,"FW,MF",Swansea City,28,1985,27,17,"1,427",15.9,2,7,9,2,0,0,2,0,0.13,0.44,0.57,0.13,0.57,Matches
242,Tony Hibbert,eng ENG,DF,Everton,32,1981,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
243,Grant Holt,eng ENG,FW,Aston Villa,32,1981,10,3,382,4.2,1,0,1,1,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
244,Lewis Holtby,de GER,MF,Tottenham,22,1990,13,6,568,6.3,1,0,1,1,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
245,Lewis Holtby,de GER,MF,Fulham,22,1990,13,11,922,10.2,1,3,4,1,0,0,2,0,0.1,0.29,0.39,0.1,0.39,Matches
246,Jos Hooiveld,nl NED,"DF,MF",Southampton,30,1983,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
247,Wes Hoolahan,ie IRL,MF,Norwich City,31,1982,16,10,798,8.9,1,1,2,1,0,0,1,0,0.11,0.11,0.23,0.11,0.23,Matches
248,Gary Hooper,eng ENG,FW,Norwich City,25,1988,32,22,"2,019",22.4,6,2,8,5,1,1,0,0,0.27,0.09,0.36,0.22,0.31,Matches
249,Tim Howard,us USA,GK,Everton,34,1979,37,37,"3,263",36.3,0,1,1,0,0,0,4,1,0,0.03,0.03,0,0.03,Matches
250,Jonny Howson,eng ENG,"DF,MF",Norwich City,25,1988,27,23,"2,086",23.2,2,0,2,2,0,0,3,0,0.09,0,0.09,0.09,0.09,Matches
251,Tom Huddlestone,eng ENG,MF,Hull City,26,1986,36,35,"3,144",34.9,2,2,4,2,0,0,5,1,0.06,0.06,0.11,0.06,0.11,Matches
252,Mark Hudson,eng ENG,DF,Cardiff City,31,1982,2,2,145,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
253,Aaron Hughes,nir NIR,DF,Fulham,33,1979,13,11,"1,065",11.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
254,Robert Huth,de GER,DF,Stoke City,28,1984,12,12,"1,066",11.8,0,1,1,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
255,Jordon Ibe,eng ENG,"FW,MF",Liverpool,17,1995,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
256,Tom Ince,eng ENG,"FW,MF",Crystal Palace,21,1992,8,5,411,4.6,1,1,2,1,0,0,0,0,0.22,0.22,0.44,0.22,0.44,Matches
257,Jo Inge Berget,no NOR,"FW,MF",Cardiff City,22,1990,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
258,Stephen Ireland,ie IRL,MF,Stoke City,26,1986,25,14,"1,390",15.4,2,2,4,2,0,0,3,0,0.13,0.13,0.26,0.13,0.26,Matches
259,Branislav Ivanović,rs SRB,DF,Chelsea,29,1984,36,36,"3,179",35.3,3,1,4,3,0,0,8,0,0.08,0.03,0.11,0.08,0.11,Matches
260,Jussi Jääskeläinen,fi FIN,GK,West Ham,38,1975,18,18,"1,620",18,0,1,1,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches
261,Phil Jagielka,eng ENG,"DF,MF",Everton,30,1982,26,26,"2,315",25.7,0,1,1,0,0,0,2,0,0,0.04,0.04,0,0.04,Matches
262,Eldin Jakupović,ch SUI,GK,Hull City,28,1984,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
263,Tom James,wls WAL,"DF,MF",Cardiff City,17,1996,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
264,Adnan Januzaj,be BEL,"FW,MF",Manchester Utd,18,1995,27,15,"1,644",18.3,4,3,7,4,0,0,7,0,0.22,0.16,0.38,0.22,0.38,Matches
265,Matthew Jarvis,eng ENG,MF,West Ham,27,1986,32,23,"1,941",21.6,2,3,5,2,0,0,1,0,0.09,0.14,0.23,0.09,0.23,Matches
266,Mile Jedinak,au AUS,MF,Crystal Palace,28,1984,38,38,"3,388",37.6,1,1,2,0,1,1,7,0,0.03,0.03,0.05,0,0.03,Matches
267,Nikica Jelavić,hr CRO,FW,Hull City,27,1985,16,16,"1,309",14.5,5,0,5,5,0,1,3,0,0.34,0,0.34,0.34,0.34,Matches
268,Nikica Jelavić,hr CRO,FW,Everton,27,1985,9,5,378,4.2,0,1,1,0,0,0,0,0,0,0.24,0.24,0,0.24,Matches
269,Carl Jenkinson,eng ENG,DF,Arsenal,21,1992,14,7,805,8.9,1,2,3,1,0,0,1,0,0.11,0.22,0.34,0.11,0.34,Matches
270,Cameron Jerome,eng ENG,FW,Stoke City,26,1986,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
271,Cameron Jerome,eng ENG,FW,Crystal Palace,26,1986,28,20,"1,749",19.4,2,1,3,2,0,0,4,0,0.1,0.05,0.15,0.1,0.15,Matches
272,Declan John,wls WAL,"DF,MF",Cardiff City,18,1995,20,16,"1,490",16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
273,Adam Johnson,eng ENG,MF,Sunderland,26,1987,36,28,"2,438",27.1,8,5,13,7,1,1,2,0,0.3,0.18,0.48,0.26,0.44,Matches
274,Bradley Johnson,eng ENG,"DF,MF",Norwich City,26,1987,32,28,"2,460",27.3,3,1,4,3,0,0,6,1,0.11,0.04,0.15,0.11,0.15,Matches
275,Glen Johnson,eng ENG,DF,Liverpool,28,1984,29,29,"2,517",28,0,2,2,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
276,Roger Johnson,eng ENG,DF,West Ham,30,1983,4,2,274,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
277,Billy Jones,eng ENG,DF,West Brom,26,1987,21,21,"1,738",19.3,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
278,Kenwyne Jones,tt TRI,FW,Stoke City,28,1984,7,4,381,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
279,Kenwyne Jones,tt TRI,FW,Cardiff City,28,1984,11,6,586,6.5,1,1,2,1,0,0,0,0,0.15,0.15,0.31,0.15,0.31,Matches
280,Phil Jones,eng ENG,"DF,MF",Manchester Utd,21,1992,26,26,"2,172",24.1,1,2,3,1,0,0,5,0,0.04,0.08,0.12,0.04,0.12,Matches
281,Luuk de Jong,nl NED,FW,Newcastle Utd,22,1990,12,8,667,7.4,0,1,1,0,0,0,0,0,0,0.13,0.13,0,0.13,Matches
282,Stevan Jovetić,me MNE,"FW,MF",Manchester City,23,1989,13,2,389,4.3,3,1,4,3,0,0,1,0,0.69,0.23,0.93,0.69,0.93,Matches
283,Younès Kaboul,fr FRA,DF,Tottenham,27,1986,13,11,944,10.5,1,1,2,1,0,0,1,2,0.1,0.1,0.19,0.1,0.19,Matches
284,Alexander Kačaniklić,se SWE,"FW,MF",Fulham,21,1991,23,15,"1,298",14.4,1,0,1,1,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
285,Shinji Kagawa,jp JPN,"FW,MF",Manchester Utd,24,1989,18,14,"1,165",12.9,0,3,3,0,0,0,0,0,0,0.23,0.23,0,0.23,Matches
286,Tomáš Kalas,cz CZE,DF,Chelsea,20,1993,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
287,Kim Källström,se SWE,MF,Arsenal,30,1982,3,1,130,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
288,Harry Kane,eng ENG,FW,Tottenham,20,1993,10,6,499,5.5,3,0,3,3,0,0,0,0,0.54,0,0.54,0.54,0.54,Matches
289,Giorgos Karagounis,gr GRE,MF,Fulham,36,1977,14,6,658,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
290,Pajtim Kasami,ch SUI,"FW,MF",Fulham,21,1992,29,20,"1,810",20.1,3,0,3,3,0,0,5,0,0.15,0,0.15,0.15,0.15,Matches
291,Jimmy Kébé,ml MLI,MF,Crystal Palace,29,1984,6,2,192,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
292,Martin Kelly,eng ENG,"DF,MF",Liverpool,23,1990,5,0,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
293,Aleksandar Kolarov,rs SRB,DF,Manchester City,27,1985,30,21,"1,977",22,1,7,8,1,0,0,2,0,0.05,0.32,0.36,0.05,0.36,Matches
294,Vincent Kompany,be BEL,DF,Manchester City,27,1986,28,28,"2,362",26.2,4,1,5,4,0,0,6,1,0.15,0.04,0.19,0.15,0.19,Matches
295,Arouna Koné,ci CIV,FW,Everton,29,1983,5,0,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
296,Robert Koren,si SVN,"DF,MF",Hull City,32,1980,22,10,"1,138",12.6,2,0,2,2,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
297,Laurent Koscielny,fr FRA,DF,Arsenal,27,1985,32,32,"2,737",30.4,2,0,2,2,0,0,3,1,0.07,0,0.07,0.07,0.07,Matches
298,Libor Kozák,cz CZE,FW,Aston Villa,24,1989,14,8,782,8.7,4,0,4,4,0,0,1,0,0.46,0,0.46,0.46,0.46,Matches
299,Tim Krul,nl NED,GK,Newcastle Utd,25,1988,36,36,"3,240",36,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
300,William Kvist,dk DEN,MF,Fulham,28,1985,8,7,590,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
301,Adam Lallana,eng ENG,"FW,MF",Southampton,25,1988,38,37,"3,082",34.2,9,6,15,9,0,0,3,0,0.26,0.18,0.44,0.26,0.44,Matches
302,Roland Lamah,be BEL,"FW,MF",Swansea City,25,1987,9,4,456,5.1,2,2,4,2,0,0,1,0,0.39,0.39,0.79,0.39,0.79,Matches
303,Rickie Lambert,eng ENG,FW,Southampton,31,1982,37,31,"2,809",31.2,13,10,23,10,3,3,2,0,0.42,0.32,0.74,0.32,0.64,Matches
304,Érik Lamela,ar ARG,"FW,MF",Tottenham,21,1992,9,3,330,3.7,0,1,1,0,0,0,1,0,0,0.27,0.27,0,0.27,Matches
305,Frank Lampard,eng ENG,MF,Chelsea,35,1978,26,20,"1,703",18.9,6,3,9,5,1,3,4,0,0.32,0.16,0.48,0.26,0.42,Matches
306,Sebastian Larsson,se SWE,MF,Sunderland,28,1985,31,24,"2,215",24.6,1,3,4,1,0,0,6,0,0.04,0.12,0.16,0.04,0.16,Matches
307,Tom Lawrence,wls WAL,"FW,MF",Manchester Utd,19,1994,1,1,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
308,Joe Ledley,wls WAL,MF,Crystal Palace,26,1987,14,14,"1,248",13.9,2,1,3,2,0,0,1,0,0.14,0.07,0.22,0.14,0.22,Matches
309,Elliot Lee,eng ENG,"FW,MF",West Ham,18,1994,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
310,Lucas Leiva,br BRA,MF,Liverpool,26,1987,27,20,"1,875",20.8,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
311,Aaron Lennon,eng ENG,"FW,MF",Tottenham,26,1987,27,26,"2,177",24.2,1,3,4,1,0,0,1,0,0.04,0.12,0.17,0.04,0.17,Matches
312,Joleon Lescott,eng ENG,DF,Manchester City,30,1982,10,8,785,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
313,Joe Lewis,eng ENG,GK,Cardiff City,25,1987,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
314,Anders Lindegaard,dk DEN,GK,Manchester Utd,29,1984,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
315,Leroy Lita,eng ENG,FW,Swansea City,28,1984,2,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
316,Jake Livermore,eng ENG,MF,Hull City,23,1989,36,34,"3,054",33.9,3,4,7,3,0,0,6,0,0.09,0.12,0.21,0.09,0.21,Matches
317,Hugo Lloris,fr FRA,GK,Tottenham,26,1986,37,37,"3,330",37,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
318,Shane Long,ie IRL,FW,West Brom,26,1987,15,11,"1,036",11.5,3,1,4,3,0,0,2,0,0.26,0.09,0.35,0.26,0.35,Matches
319,Shane Long,ie IRL,FW,Hull City,26,1987,15,15,"1,202",13.4,4,1,5,4,0,0,0,0,0.3,0.07,0.37,0.3,0.37,Matches
320,Dejan Lovren,hr CRO,DF,Southampton,24,1989,31,31,"2,787",31,2,1,3,2,0,0,7,0,0.06,0.03,0.1,0.06,0.1,Matches
321,Matthew Lowton,eng ENG,DF,Aston Villa,24,1989,23,18,"1,663",18.5,0,3,3,0,0,0,4,0,0,0.16,0.16,0,0.16,Matches
322,Jamar Loza,jm JAM,"FW,MF",Norwich City,19,1994,1,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
323,Diego Lugano,uy URU,DF,West Brom,32,1980,9,7,660,7.3,1,0,1,1,0,0,2,0,0.14,0,0.14,0.14,0.14,Matches
324,David Luiz,br BRA,"DF,MF",Chelsea,26,1987,19,15,"1,360",15.1,0,1,1,0,0,0,6,0,0,0.07,0.07,0,0.07,Matches
325,Romelu Lukaku,be BEL,FW,Chelsea,20,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
326,Romelu Lukaku,be BEL,FW,Everton,20,1993,31,29,"2,556",28.4,15,6,21,15,0,0,1,0,0.53,0.21,0.74,0.53,0.74,Matches
327,Antonio Luna,es ESP,DF,Aston Villa,22,1991,17,16,"1,381",15.3,1,0,1,1,0,0,2,0,0.07,0,0.07,0.07,0.07,Matches
328,Modibo Maïga,ml MLI,"FW,MF",West Ham,25,1987,14,11,"1,004",11.2,1,2,3,1,0,0,0,0,0.09,0.18,0.27,0.09,0.27,Matches
329,Vito Mannone,it ITA,GK,Sunderland,25,1988,29,28,"2,568",28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
330,Adrian Mariappa,jm JAM,DF,Crystal Palace,26,1986,24,23,"2,113",23.5,1,1,2,1,0,0,6,0,0.04,0.04,0.09,0.04,0.09,Matches
331,David Marshall,sct SCO,GK,Cardiff City,28,1985,37,37,"3,330",37,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
332,Russell Martin,sct SCO,DF,Norwich City,27,1986,31,29,"2,617",29.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
333,Sylvain Marveaux,fr FRA,"FW,MF",Newcastle Utd,27,1986,9,2,229,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
334,Juan Mata,es ESP,"FW,MF",Manchester Utd,25,1988,15,14,"1,225",13.6,6,4,10,6,0,0,0,0,0.44,0.29,0.73,0.44,0.73,Matches
335,Juan Mata,es ESP,"FW,MF",Chelsea,25,1988,13,11,826,9.2,0,2,2,0,0,0,0,0,0,0.22,0.22,0,0.22,Matches
336,Nemanja Matić,rs SRB,MF,Chelsea,24,1988,17,15,"1,365",15.2,0,4,4,0,0,0,3,0,0,0.26,0.26,0,0.26,Matches
337,Charalampos Mavrias,gr GRE,"DF,FW",Sunderland,19,1994,4,1,151,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
338,Nicky Maynard,eng ENG,FW,Cardiff City,26,1986,8,0,128,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
339,Gareth McAuley,nir NIR,DF,West Brom,33,1979,32,32,"2,858",31.8,2,0,2,2,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
340,James McCarthy,ie IRL,MF,Everton,22,1990,34,31,"2,856",31.7,1,3,4,1,0,0,5,0,0.03,0.09,0.13,0.03,0.13,Matches
341,Paddy McCarthy,ie IRL,DF,Crystal Palace,30,1983,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
342,George McCartney,nir NIR,DF,West Ham,32,1981,22,20,"1,842",20.5,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
343,Aiden McGeady,ie IRL,"FW,MF",Everton,27,1986,16,4,477,5.3,0,1,1,0,0,0,0,0,0,0.19,0.19,0,0.19,Matches
344,Allan McGregor,sct SCO,GK,Hull City,31,1982,26,26,"2,228",24.8,0,0,0,0,0,0,0,2,0,0,0,0,0,Matches
345,Aaron McLean,eng ENG,FW,Hull City,30,1983,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
346,Kevin McNaughton,sct SCO,DF,Cardiff City,30,1982,5,3,282,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
347,Paul McShane,ie IRL,DF,Hull City,27,1986,10,9,684,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
348,Gary Medel,cl CHI,"DF,MF",Cardiff City,25,1987,34,34,"2,862",31.8,0,1,1,0,0,0,6,0,0,0.03,0.03,0,0.03,Matches
349,Per Mertesacker,de GER,DF,Arsenal,28,1984,35,35,"3,150",35,2,0,2,2,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
350,Mesca,pt POR,MF,Fulham,20,1993,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
351,David Meyler,ie IRL,MF,Hull City,24,1989,30,27,"2,128",23.6,2,1,3,2,0,0,8,0,0.08,0.04,0.13,0.08,0.13,Matches
352,Michu,es ESP,"FW,MF",Swansea City,27,1986,17,15,"1,286",14.3,2,2,4,2,0,0,2,0,0.14,0.14,0.28,0.14,0.28,Matches
353,Simon Mignolet,be BEL,GK,Liverpool,25,1988,38,38,"3,420",38,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
