Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
179,Dougie Freedman,sct SCO,FW,Crystal Palace,23,1974,8,2,275,3.1,0,1,1,0,0,0,0,0,0,0.33,0.33,0,0.33,Matches
180,Brad Friedel,us USA,GK,Liverpool,26,1971,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
181,Jamie Fullarton,sct SCO,MF,Crystal Palace,23,1974,25,19,"1,781",19.8,1,1,2,1,0,0,11,0,0.05,0.05,0.1,0.05,0.1,Matches
182,Kevin Gallacher,sct SCO,"FW,MF",Blackburn,30,1966,33,31,"2,773",30.8,16,4,20,16,0,0,2,0,0.52,0.13,0.65,0.52,0.65,Matches
183,Rémi Garde,fr FRA,"DF,MF",Arsenal,31,1966,10,6,544,6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
184,Marcus Gayle,jm JAM,"FW,MF",Wimbledon,26,1970,30,21,"1,813",20.1,2,2,4,2,0,0,1,0,0.1,0.1,0.2,0.1,0.2,Matches
185,Paul Gerrard,eng ENG,GK,Everton,24,1973,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
186,Gaetano Giallanza,ch SUI,FW,Bolton,23,1974,3,0,37,0.4,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
187,Kevin Gibbens,eng ENG,"FW,MF",Southampton,17,1979,2,2,167,1.9,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
188,Ryan Giggs,wls WAL,"FW,MF",Manchester Utd,23,1973,29,28,"2,422",26.9,8,9,17,8,0,0,1,0,0.3,0.33,0.63,0.3,0.63,Matches
189,Keith Gillespie,nir NIR,"FW,MF",Newcastle Utd,22,1975,29,25,"2,184",24.3,4,2,6,4,0,0,3,0,0.16,0.08,0.25,0.16,0.25,Matches
190,David Ginola,fr FRA,"FW,MF",Tottenham,30,1967,34,34,"2,911",32.3,6,9,15,6,0,1,7,0,0.19,0.28,0.46,0.19,0.46,Matches
191,Rory Ginty,ie IRL,MF,Crystal Palace,20,1977,5,2,253,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
192,Shay Given,ie IRL,GK,Newcastle Utd,21,1976,24,24,"2,160",24,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
193,Ulrich van Gobbel,nl NED,DF,Southampton,26,1971,2,1,83,0.9,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
194,Ed de Goey,nl NED,GK,Chelsea,30,1966,28,28,"2,520",28,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
195,Dean Gordon,eng ENG,"DF,MF",Crystal Palace,24,1973,37,36,"3,268",36.3,2,3,5,2,0,0,3,0,0.06,0.08,0.14,0.06,0.14,Matches
196,Tony Grant,eng ENG,MF,Everton,22,1974,7,7,529,5.9,1,1,2,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34,Matches
197,Danny Granville,eng ENG,DF,Chelsea,22,1975,13,9,878,9.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
198,Simon Grayson,eng ENG,DF,Aston Villa,27,1969,33,28,"2,542",28.2,0,2,2,0,0,0,2,0,0,0.07,0.07,0,0.07,Matches
199,Andy Griffin,eng ENG,DF,Newcastle Utd,18,1979,4,4,350,3.9,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
200,Gilles Grimandi,fr FRA,DF,Arsenal,26,1970,22,16,"1,581",17.6,1,0,1,1,0,0,6,0,0.06,0,0.06,0.06,0.06,Matches
201,Ruud Gullit,nl NED,"FW,MF",Chelsea,34,1962,6,0,192,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
202,Ole Gunnar Solskjær,no NOR,FW,Manchester Utd,24,1973,22,15,"1,407",15.6,6,4,10,6,0,0,0,1,0.38,0.26,0.64,0.38,0.64,Matches
203,Arnar Gunnlaugsson,is ISL,"FW,MF",Bolton,24,1973,15,2,433,4.8,0,1,1,0,0,0,0,0,0,0.21,0.21,0,0.21,Matches
204,Steve Guppy,eng ENG,MF,Leicester City,28,1969,37,37,"3,314",36.8,2,10,12,2,0,0,4,0,0.05,0.27,0.33,0.05,0.33,Matches
205,Alf-Inge Håland,no NOR,"DF,MF",Leeds United,24,1972,32,26,"2,742",30.5,7,0,7,7,0,0,7,1,0.23,0,0.23,0.23,0.23,Matches
206,Marcus Hall,eng ENG,DF,Coventry City,21,1976,25,20,"1,846",20.5,1,1,2,1,0,0,8,0,0.05,0.05,0.1,0.05,0.1,Matches
207,Gunnar Halle,no NOR,DF,Leeds United,31,1965,32,30,"2,696",30,1,1,2,1,0,0,3,1,0.03,0.03,0.07,0.03,0.07,Matches
208,Des Hamilton,eng ENG,MF,Newcastle Utd,20,1976,12,7,735,8.2,0,1,1,0,0,0,0,0,0,0.12,0.12,0,0.12,Matches
209,Steve Harkness,eng ENG,DF,Liverpool,25,1971,25,24,"2,135",23.7,0,2,2,0,0,0,5,0,0,0.08,0.08,0,0.08,Matches
210,Jon Harley,eng ENG,DF,Chelsea,17,1979,3,3,203,2.3,0,1,1,0,0,,0,0,0,0.44,0.44,0,0.44,Matches
211,Ian Harte,ie IRL,DF,Leeds United,19,1977,12,12,"1,059",11.8,0,4,4,0,0,0,0,0,0,0.34,0.34,0,0.34,Matches
212,John Hartson,wls WAL,FW,West Ham,22,1975,32,32,"2,782",30.9,15,8,23,14,1,1,3,2,0.49,0.26,0.74,0.45,0.71,Matches
213,Simon Haworth,wls WAL,FW,Coventry City,20,1977,10,4,398,4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
214,Magnus Hedman,se SWE,GK,Coventry City,24,1973,14,14,"1,260",14,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
215,Stéphane Henchoz,ch SUI,DF,Blackburn,22,1974,36,36,"3,050",33.9,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
216,John Hendrie,sct SCO,"FW,MF",Barnsley,33,1963,20,7,823,9.1,1,0,1,1,0,0,0,0,0.11,0,0.11,0.11,0.11,Matches
217,Lee Hendrie,eng ENG,MF,Aston Villa,20,1977,17,13,"1,272",14.1,3,2,5,3,0,0,1,0,0.21,0.14,0.35,0.21,0.35,Matches
218,Colin Hendry,sct SCO,DF,Blackburn,31,1965,34,34,"2,906",32.3,1,1,2,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,Matches
219,Emile Heskey,eng ENG,FW,Leicester City,19,1978,35,35,"3,131",34.8,10,5,15,10,0,0,4,1,0.29,0.14,0.43,0.29,0.43,Matches
220,Martin Hiden,at AUT,DF,Leeds United,24,1973,11,11,959,10.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
221,Danny Higginbotham,gi GIB,DF,Manchester Utd,18,1978,1,0,31,0.3,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
222,Andy Hinchcliffe,eng ENG,DF,Sheffield Weds,28,1969,15,15,"1,350",15,1,1,2,1,0,0,0,0,0.07,0.07,0.13,0.07,0.13,Matches
223,Andy Hinchcliffe,eng ENG,DF,Everton,28,1969,17,15,"1,361",15.1,0,1,1,0,0,0,3,1,0,0.07,0.07,0,0.07,Matches
224,David Hirst,eng ENG,FW,Southampton,29,1967,29,29,"2,314",25.7,9,3,12,8,1,1,3,0,0.35,0.12,0.47,0.31,0.43,Matches
225,David Hirst,eng ENG,FW,Sheffield Weds,29,1967,5,2,379,4.2,0,1,1,0,0,0,1,0,0,0.24,0.24,0,0.24,Matches
226,Shaka Hislop,tt TRI,GK,Newcastle Utd,28,1969,13,13,"1,170",13,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
227,Lee Hodges,eng ENG,MF,West Ham,19,1978,2,0,12,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
228,Dean Holdsworth,eng ENG,FW,Wimbledon,28,1968,5,4,269,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
229,Dean Holdsworth,eng ENG,FW,Bolton,28,1968,20,17,"1,484",16.5,3,0,3,3,0,0,6,0,0.18,0,0.18,0.18,0.18,Matches
230,David Hopkin,sct SCO,MF,Leeds United,26,1970,25,22,"1,953",21.7,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,Matches
231,Russell Hoult,eng ENG,GK,Derby County,24,1972,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
232,David Howells,eng ENG,MF,Tottenham,29,1967,20,14,"1,398",15.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
233,Steve Howey,eng ENG,DF,Newcastle Utd,25,1971,14,11,867,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
234,Hermann Hreiðarsson,is ISL,DF,Crystal Palace,23,1974,30,26,"2,396",26.6,2,0,2,2,0,0,8,0,0.08,0,0.08,0.08,0.08,Matches
235,Gjorgji Hristov,mk MKD,FW,Barnsley,21,1976,23,11,"1,144",12.7,4,0,4,4,0,0,4,1,0.31,0,0.31,0.31,0.31,Matches
236,Darren Huckerby,eng ENG,"FW,MF",Coventry City,21,1976,34,32,"2,776",30.8,14,1,15,14,0,0,9,0,0.45,0.03,0.49,0.45,0.49,Matches
237,Aaron Hughes,nir NIR,DF,Newcastle Utd,17,1979,4,4,355,3.9,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
238,Ceri Hughes,wls WAL,MF,Wimbledon,26,1971,17,13,"1,145",12.7,1,1,2,1,0,0,5,0,0.08,0.08,0.16,0.08,0.16,Matches
239,David Hughes,eng ENG,MF,Southampton,24,1972,13,6,675,7.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
240,Mark Hughes,wls WAL,FW,Chelsea,33,1963,29,25,"2,284",25.4,9,3,12,9,0,0,9,0,0.35,0.12,0.47,0.35,0.47,Matches
241,Michael Hughes,nir NIR,MF,Wimbledon,25,1971,29,29,"2,586",28.7,4,3,7,4,0,0,4,0,0.14,0.1,0.24,0.14,0.24,Matches
242,Michael Hughes,nir NIR,MF,West Ham,25,1971,5,2,238,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
243,Paul Hughes,eng ENG,MF,Chelsea,21,1976,10,6,422,4.7,0,1,1,0,0,0,1,0,0,0.21,0.21,0,0.21,Matches
244,Stephen Hughes,eng ENG,MF,Arsenal,20,1976,17,7,762,8.5,2,1,3,2,0,0,0,0,0.24,0.12,0.35,0.24,0.35,Matches
245,Ritchie Humphreys,eng ENG,"DF,FW",Sheffield Weds,19,1977,7,2,208,2.3,0,1,1,0,0,0,1,0,0,0.43,0.43,0,0.43,Matches
246,Jonathan Hunt,eng ENG,MF,Derby County,25,1971,19,7,837,9.3,1,1,2,1,0,0,3,0,0.11,0.11,0.22,0.11,0.22,Matches
247,Don Hutchison,sct SCO,MF,Everton,26,1971,11,11,990,11,1,0,1,1,0,0,2,0,0.09,0,0.09,0.09,0.09,Matches
248,Graham Hyde,eng ENG,MF,Sheffield Weds,26,1970,22,14,"1,227",13.6,1,1,2,1,0,0,8,0,0.07,0.07,0.15,0.07,0.15,Matches
249,Andy Impey,eng ENG,"DF,MF",West Ham,25,1971,19,19,"1,547",17.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
250,Paul Ince,eng ENG,MF,Liverpool,29,1967,31,31,"2,784",30.9,8,6,14,8,0,0,8,0,0.26,0.19,0.45,0.26,0.45,Matches
251,Stig Inge Bjørnebye,no NOR,DF,Liverpool,27,1969,25,24,"2,048",22.8,0,6,6,0,0,0,3,0,0,0.26,0.26,0,0.26,Matches
252,Denis Irwin,ie IRL,DF,Manchester Utd,31,1965,25,23,"2,022",22.5,2,0,2,0,2,2,3,0,0.09,0,0.09,0,0,Matches
253,Valérien Ismaël,fr FRA,DF,Crystal Palace,21,1975,13,13,"1,074",11.9,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
254,Steffen Iversen,no NOR,FW,Tottenham,20,1976,13,8,818,9.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
255,Muzzy Izzet,tr TUR,MF,Leicester City,22,1974,36,36,"3,119",34.7,4,4,8,4,0,0,5,0,0.12,0.12,0.23,0.12,0.23,Matches
256,Mark Jackson,eng ENG,DF,Leeds United,19,1977,1,0,9,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
257,David James,eng ENG,GK,Liverpool,26,1970,27,27,"2,430",27,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
258,Matt Jansen,eng ENG,FW,Crystal Palace,19,1977,8,5,546,6.1,3,0,3,3,0,0,0,0,0.49,0,0.49,0.49,0.49,Matches
259,Francis Jeffers,eng ENG,FW,Everton,16,1981,1,0,45,0.5,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
260,Julian Joachim,eng ENG,FW,Aston Villa,22,1974,26,16,"1,633",18.1,8,2,10,8,0,0,0,0,0.44,0.11,0.55,0.44,0.55,Matches
261,Martin Johansen,dk DEN,MF,Coventry City,25,1972,2,0,39,0.4,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
262,Michael Johansen,dk DEN,MF,Bolton,25,1972,16,4,535,5.9,1,1,2,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,Matches
263,Stig Johansen,no NOR,FW,Southampton,25,1972,6,3,252,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
264,Ronny Johnsen,no NOR,DF,Manchester Utd,28,1969,22,18,"1,498",16.6,2,1,3,2,0,0,2,0,0.12,0.06,0.18,0.12,0.18,Matches
265,Paul Jones,wls WAL,GK,Southampton,30,1967,38,38,"3,420",38,0,2,2,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches
266,Rob Jones,eng ENG,DF,Liverpool,25,1971,21,20,"1,733",19.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
267,Scott Jones,eng ENG,DF,Barnsley,22,1975,12,12,"1,013",11.3,1,0,1,1,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches
268,Vinnie Jones,wls WAL,MF,Wimbledon,32,1965,24,22,"1,841",20.5,0,1,1,0,0,0,4,0,0,0.05,0.05,0,0.05,Matches
269,Duncan Jupp,sct SCO,DF,Wimbledon,22,1975,3,3,233,2.6,0,0,0,0,0,,2,0,0,0,0,0,0,Matches
270,Pontus Kåmark,se SWE,DF,Leicester City,28,1969,35,35,"3,119",34.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
271,Roy Keane,ie IRL,MF,Manchester Utd,25,1971,9,9,810,9,2,0,2,2,0,0,3,0,0.22,0,0.22,0.22,0.22,Matches
272,Kasey Keller,us USA,GK,Leicester City,27,1969,32,32,"2,880",32,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
273,Gary Kelly,ie IRL,DF,Leeds United,23,1974,34,34,"3,014",33.5,0,8,8,0,0,0,8,1,0,0.24,0.24,0,0.24,Matches
274,Jeff Kenna,ie IRL,DF,Blackburn,26,1970,37,37,"3,330",37,0,2,2,0,0,0,2,0,0,0.05,0.05,0,0.05,Matches
275,Mark Kennedy,ie IRL,"DF,MF",Wimbledon,21,1976,4,4,322,3.6,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
276,Mark Kennedy,ie IRL,"DF,MF",Liverpool,21,1976,1,0,57,0.6,0,1,1,0,0,,0,0,0,1.58,1.58,0,1.58,Matches
277,Martin Keown,eng ENG,"DF,MF",Arsenal,31,1966,18,18,"1,545",17.2,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
278,Temur Ketsbaia,ge GEO,MF,Newcastle Utd,29,1968,31,16,"1,649",18.3,3,3,6,3,0,0,3,0,0.16,0.16,0.33,0.16,0.33,Matches
279,Harry Kewell,au AUS,"FW,MF",Leeds United,18,1978,29,26,"2,357",26.2,5,2,7,5,0,0,4,1,0.19,0.08,0.27,0.19,0.27,Matches
280,Dmitri Kharine,ru RUS,GK,Chelsea,28,1968,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
281,Alan Kimble,eng ENG,DF,Wimbledon,30,1966,25,23,"2,139",23.8,0,3,3,0,0,0,5,0,0,0.13,0.13,0,0.13,Matches
282,Paul Kitson,eng ENG,FW,West Ham,26,1971,13,12,"1,055",11.7,4,0,4,4,0,0,0,0,0.34,0,0.34,0.34,0.34,Matches
283,Jürgen Klinsmann,de GER,FW,Tottenham,33,1964,15,15,"1,281",14.2,9,5,14,9,0,0,1,0,0.63,0.35,0.98,0.63,0.98,Matches
284,Rob Kozluk,eng ENG,DF,Derby County,19,1977,9,6,607,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
285,Aleš Križan,si SVN,DF,Barnsley,26,1971,12,12,895,9.9,0,1,1,0,0,0,2,0,0,0.1,0.1,0,0.1,Matches
286,Bernard Lama,fr FRA,GK,West Ham,34,1963,12,12,"1,080",12,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
287,Bernard Lambourde,fr FRA,DF,Chelsea,26,1971,7,5,422,4.7,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
288,Frank Lampard,eng ENG,MF,West Ham,19,1978,31,27,"2,472",27.5,5,2,7,5,0,0,6,0,0.18,0.07,0.25,0.18,0.25,Matches
289,Jacob Laursen,dk DEN,DF,Derby County,25,1971,28,27,"2,328",25.9,1,0,1,1,0,0,4,0,0.04,0,0.04,0.04,0.04,Matches
290,Stan Lazaridis,au AUS,"DF,MF",West Ham,24,1972,28,27,"2,395",26.6,2,5,7,2,0,0,1,0,0.08,0.19,0.26,0.08,0.26,Matches
291,Graeme Le Saux,eng ENG,DF,Chelsea,28,1968,26,26,"2,277",25.3,1,4,5,1,0,0,3,0,0.04,0.16,0.2,0.04,0.2,Matches
292,Matt Le Tissier,eng ENG,"FW,MF",Southampton,28,1968,26,25,"2,031",22.6,11,9,20,7,4,4,6,0,0.49,0.4,0.89,0.31,0.71,Matches
293,Carl Leaburn,eng ENG,FW,Wimbledon,28,1969,16,15,"1,296",14.4,4,2,6,4,0,0,0,0,0.28,0.14,0.42,0.28,0.42,Matches
294,Frank Leboeuf,fr FRA,DF,Chelsea,29,1968,32,32,"2,789",31,5,4,9,2,3,3,8,1,0.16,0.13,0.29,0.06,0.19,Matches
295,David Lee,eng ENG,DF,Chelsea,27,1969,1,1,90,1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
296,Rob Lee,eng ENG,MF,Newcastle Utd,31,1966,28,26,"2,347",26.1,4,2,6,4,0,0,3,0,0.15,0.08,0.23,0.15,0.23,Matches
297,Lars Leese,de GER,GK,Barnsley,27,1969,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
298,Neil Lennon,nir NIR,MF,Leicester City,26,1971,37,37,"3,314",36.8,2,2,4,2,0,0,6,0,0.05,0.05,0.11,0.05,0.11,Matches
299,Øyvind Leonhardsen,no NOR,MF,Liverpool,26,1970,28,27,"2,354",26.2,6,3,9,6,0,0,2,0,0.23,0.11,0.34,0.23,0.34,Matches
300,Andy Liddell,sct SCO,"FW,MF",Barnsley,24,1973,26,13,"1,207",13.4,1,0,1,1,0,0,1,0,0.07,0,0.07,0.07,0.07,Matches
301,Kyle Lightbourne,bm BER,FW,Coventry City,28,1968,7,1,200,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
302,Derek Lilley,sct SCO,FW,Leeds United,23,1974,12,0,216,2.4,1,0,1,1,0,0,0,0,0.42,0,0.42,0.42,0.42,Matches
303,Andy Linighan,eng ENG,DF,Crystal Palace,35,1962,26,26,"2,312",25.7,0,1,1,0,0,0,4,0,0,0.04,0.04,0,0.04,Matches
304,Steve Lomas,nir NIR,MF,West Ham,23,1974,33,33,"2,937",32.6,2,4,6,2,0,0,7,1,0.06,0.12,0.18,0.06,0.18,Matches
305,Attilio Lombardo,it ITA,MF,Crystal Palace,31,1966,24,21,"1,844",20.5,5,6,11,5,0,0,3,0,0.24,0.29,0.54,0.24,0.54,Matches
306,Claus Lundekvam,no NOR,DF,Southampton,24,1973,31,31,"2,680",29.8,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches
307,Gary Mabbutt,eng ENG,"DF,MF",Tottenham,35,1961,11,8,745,8.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
308,Mickaël Madar,fr FRA,FW,Everton,29,1968,17,15,"1,171",13,6,1,7,6,0,0,3,0,0.46,0.08,0.54,0.46,0.54,Matches
309,Neil Maddison,eng ENG,"DF,MF",Southampton,27,1969,6,5,462,5.1,1,0,1,1,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches
310,Jim Magilton,nir NIR,"DF,MF",Southampton,28,1969,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
311,Jim Magilton,nir NIR,"DF,MF",Sheffield Weds,28,1969,21,13,"1,188",13.2,1,0,1,1,0,0,1,0,0.08,0,0.08,0.08,0.08,Matches
312,Paul Mahorn,eng ENG,FW,Tottenham,23,1973,2,2,126,1.4,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
313,Alex Manninger,at AUT,GK,Arsenal,20,1977,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
314,Clint Marcelle,tt TRI,FW,Barnsley,28,1968,20,9,905,10.1,0,1,1,0,0,0,0,0,0,0.1,0.1,0,0.1,Matches
315,Peter Markstedt,se SWE,"DF,FW",Barnsley,25,1972,7,6,510,5.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
316,Ian Marshall,eng ENG,"DF,FW",Leicester City,31,1966,24,22,"2,014",22.4,7,0,7,7,0,0,2,0,0.31,0,0.31,0.31,0.31,Matches
317,Scott Marshall,sct SCO,DF,Arsenal,24,1973,3,1,146,1.6,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
318,Nigel Martyn,eng ENG,GK,Leeds United,30,1966,37,37,"3,330",37,0,1,1,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
319,Dominic Matteo,sct SCO,"DF,MF",Liverpool,23,1974,26,24,"2,241",24.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
320,Lee Matthews,eng ENG,FW,Leeds United,18,1979,3,0,12,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
321,David May,eng ENG,DF,Manchester Utd,27,1970,9,7,659,7.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
322,Alan Maybury,ie IRL,DF,Leeds United,18,1978,12,9,782,8.7,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
323,Christian Mayrleb,at AUT,FW,Sheffield Weds,25,1972,3,0,51,0.6,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
324,Brian McAllister,sct SCO,DF,Wimbledon,26,1970,7,4,456,5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
325,Gary McAllister,sct SCO,MF,Coventry City,32,1964,14,14,"1,147",12.7,0,1,1,0,0,0,1,0,0,0.08,0.08,0,0.08,Matches
326,Steve McAnespie,sct SCO,DF,Bolton,25,1972,2,1,76,0.8,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
327,Jason McAteer,ie IRL,MF,Liverpool,26,1971,21,15,"1,381",15.3,2,2,4,2,0,0,3,0,0.13,0.13,0.26,0.13,0.26,Matches
328,Gavin McCann,eng ENG,MF,Everton,19,1978,11,5,494,5.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
329,Brian McClair,sct SCO,"FW,MF",Manchester Utd,33,1963,13,2,223,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
330,John McGinlay,sct SCO,FW,Bolton,33,1964,7,4,339,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
331,Gavin McGowan,eng ENG,"DF,MF",Arsenal,21,1976,1,0,11,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
332,Leon McKenzie,eng ENG,FW,Crystal Palace,19,1978,3,0,82,0.9,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
333,Billy McKinlay,sct SCO,MF,Blackburn,28,1969,30,26,"2,246",25,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches
334,Sam McMahon,eng ENG,MF,Leicester City,21,1976,1,0,14,0.2,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
335,Steve McManaman,eng ENG,MF,Liverpool,25,1972,36,36,"3,191",35.5,11,9,20,11,0,0,1,0,0.31,0.25,0.56,0.31,0.56,Matches
336,Stephen McPhail,ie IRL,MF,Leeds United,17,1979,4,0,72,0.8,0,1,1,0,0,,0,0,0,1.25,1.25,0,1.25,Matches
337,Scott Mean,,MF,West Ham,23,1973,3,0,85,0.9,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
338,Alberto Méndez,es ESP,MF,Arsenal,22,1974,3,1,93,1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
339,Luděk Mikloško,cz CZE,GK,West Ham,35,1961,13,13,"1,170",13,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
340,Kevin Miller,eng ENG,GK,Crystal Palace,28,1969,38,38,"3,420",38,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
341,Savo Milošević,rs SRB,FW,Aston Villa,23,1973,23,19,"1,614",17.9,7,4,11,6,1,1,5,0,0.39,0.22,0.61,0.33,0.56,Matches
342,Viorel Moldovan,ro ROU,FW,Coventry City,25,1972,10,5,477,5.3,1,0,1,1,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches
343,Robert Molenaar,nl NED,DF,Leeds United,28,1969,23,19,"1,557",17.3,2,2,4,2,0,0,4,0,0.12,0.12,0.23,0.12,0.23,Matches
344,John Moncur,eng ENG,MF,West Ham,30,1966,20,17,"1,548",17.2,1,1,2,1,0,0,9,0,0.06,0.06,0.12,0.06,0.12,Matches
345,Ken Monkou,nl NED,DF,Southampton,32,1964,32,30,"2,613",29,1,1,2,1,0,0,6,1,0.03,0.03,0.07,0.03,0.07,Matches
346,Ian Moore,eng ENG,"FW,MF",West Ham,20,1976,1,0,32,0.4,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
347,Chris Morgan,eng ENG,DF,Barnsley,19,1977,11,10,906,10.1,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
348,Jody Morris,eng ENG,MF,Chelsea,18,1978,12,11,804,8.9,1,1,2,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches
349,Clinton Morrison,ie IRL,FW,Crystal Palace,18,1979,1,0,9,0.1,1,0,1,1,0,,0,0,10,0,10,10,10,Matches
350,Adie Moses,eng ENG,DF,Barnsley,22,1975,35,32,"2,916",32.4,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches
351,Philip Mulryne,nir NIR,MF,Manchester Utd,19,1978,1,1,90,1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
352,Danny Murphy,eng ENG,MF,Liverpool,20,1977,16,6,660,7.3,0,1,1,0,0,0,1,0,0,0.14,0.14,0,0.14,Matches
353,Kevin Muscat,au AUS,"DF,MF",Crystal Palace,23,1973,9,9,741,8.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
354,Andy Myers,eng ENG,DF,Chelsea,23,1973,12,11,"1,004",11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
355,Thomas Myhre,no NOR,GK,Everton,23,1973,22,22,"1,980",22,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
356,George Ndah,eng ENG,FW,Crystal Palace,22,1974,3,2,157,1.7,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
357,Alan Neilson,wls WAL,DF,Southampton,24,1972,8,3,386,4.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
358,Fernando Nélson,pt POR,DF,Aston Villa,25,1971,25,21,"1,838",20.4,0,5,5,0,0,0,1,0,0,0.24,0.24,0,0.24,Matches
