Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Emmanuel Frimpong,gh GHA,MF,Fulham,20,1992,6,2,223,2.5,0,1,1,0,0,0,1,0,0,0.4,0.4,0,0.4,Matches
177,Fraser Fyvie,sct SCO,MF,Wigan Athletic,19,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
178,William Gallas,fr FRA,DF,Tottenham,34,1977,19,16,"1,528",17,1,0,1,1,0,0,2,0,0.06,0,0.06,0.06,0.06,Matches
179,Javi García,es ESP,"DF,MF",Manchester City,25,1987,24,17,"1,494",16.6,2,0,2,2,0,0,5,0,0.12,0,0.12,0.12,0.12,Matches
180,Craig Gardner,eng ENG,MF,Sunderland,25,1986,33,32,"2,829",31.4,6,2,8,2,4,4,10,1,0.19,0.06,0.25,0.06,0.13,Matches
181,Gary Gardner,eng ENG,MF,Aston Villa,20,1992,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
182,Javier Garrido,es ESP,DF,Norwich City,27,1985,34,34,"3,037",33.7,0,2,2,0,0,0,4,0,0,0.06,0.06,0,0.06,Matches
183,Paulo Gazzaniga,ar ARG,GK,Southampton,20,1992,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
184,David de Gea,es ESP,GK,Manchester Utd,21,1990,28,28,"2,520",28,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
185,Zoltán Gera,hu HUN,MF,West Brom,33,1979,16,14,"1,120",12.4,4,1,5,4,0,0,1,0,0.32,0.08,0.4,0.32,0.4,Matches
186,Steven Gerrard,eng ENG,MF,Liverpool,32,1980,36,36,"3,221",35.8,9,9,18,5,4,5,5,0,0.25,0.25,0.5,0.14,0.39,Matches
187,Gervinho,ci CIV,"FW,MF",Arsenal,25,1987,18,12,"1,012",11.2,5,3,8,5,0,0,1,0,0.44,0.27,0.71,0.44,0.71,Matches
188,Kieran Gibbs,eng ENG,"DF,MF",Arsenal,22,1989,27,23,"2,103",23.4,0,3,3,0,0,0,2,0,0,0.13,0.13,0,0.13,Matches
189,Darron Gibson,ie IRL,MF,Everton,24,1987,23,22,"1,804",20,1,2,3,1,0,0,4,1,0.05,0.1,0.15,0.05,0.15,Matches
190,Ryan Giggs,wls WAL,"FW,MF",Manchester Utd,38,1973,22,12,"1,168",13,2,3,5,2,0,0,0,0,0.15,0.23,0.39,0.15,0.39,Matches
191,Olivier Giroud,fr FRA,FW,Arsenal,25,1986,34,24,"2,333",25.9,11,3,14,11,0,0,3,1,0.42,0.12,0.54,0.42,0.54,Matches
192,Shay Given,ie IRL,GK,Aston Villa,36,1976,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
193,Serge Gnabry,de GER,"FW,MF",Arsenal,17,1995,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
194,Román Golobart,es ESP,DF,Wigan Athletic,20,1992,3,2,214,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
195,Jordi Gómez,es ESP,MF,Wigan Athletic,27,1985,32,17,"1,525",16.9,3,1,4,3,0,0,4,1,0.18,0.06,0.24,0.18,0.24,Matches
196,Kaspars Gorkšs,lv LVA,DF,Reading,30,1981,14,14,"1,260",14,1,0,1,1,0,0,2,0,0.07,0,0.07,0.07,0.07,Matches
197,Dan Gosling,eng ENG,"DF,MF",Newcastle Utd,22,1990,3,0,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
198,Yoan Gouffran,fr FRA,"FW,MF",Newcastle Utd,26,1986,15,14,"1,042",11.6,3,0,3,3,0,0,1,0,0.26,0,0.26,0.26,0.26,Matches
199,Mark Gower,eng ENG,MF,Swansea City,33,1978,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
200,Danny Graham,eng ENG,FW,Sunderland,26,1985,13,11,951,10.6,0,1,1,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches
201,Danny Graham,eng ENG,FW,Swansea City,26,1985,18,10,902,10,3,1,4,3,0,0,0,0,0.3,0.1,0.4,0.3,0.4,Matches
202,Esteban Granero,es ESP,MF,QPR,25,1987,24,19,"1,660",18.4,1,1,2,1,0,0,7,0,0.05,0.05,0.11,0.05,0.11,Matches
203,Robert Green,eng ENG,GK,QPR,32,1980,16,14,"1,322",14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
204,Magaye Gueye,fr FRA,"FW,MF",Everton,22,1990,2,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
205,Chris Gunter,wls WAL,"DF,MF",Reading,23,1989,20,20,"1,789",19.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
206,Danny Guthrie,eng ENG,MF,Reading,25,1987,21,19,"1,614",17.9,1,1,2,1,0,0,4,0,0.06,0.06,0.11,0.06,0.11,Matches
207,Jonás Gutiérrez,ar ARG,MF,Newcastle Utd,29,1983,34,34,"2,890",32.1,1,0,1,1,0,0,8,0,0.03,0,0.03,0.03,0.03,Matches
208,Brad Guzan,us USA,GK,Aston Villa,27,1984,36,36,"3,240",36,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
209,Jonathan de Guzmán,nl NED,MF,Swansea City,24,1987,37,33,"2,848",31.6,5,6,11,5,0,0,6,0,0.16,0.19,0.35,0.16,0.35,Matches
210,Ali Al-Habsi,om OMA,GK,Wigan Athletic,30,1981,29,29,"2,610",29,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
211,Massadio Haïdara,ml MLI,"DF,MF",Newcastle Utd,19,1992,4,2,198,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
212,Robert Hall,eng ENG,"FW,MF",West Ham,18,1993,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
213,Brede Hangeland,no NOR,DF,Fulham,31,1981,35,35,"3,046",33.8,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
214,Steve Harper,eng ENG,GK,Newcastle Utd,37,1975,6,5,459,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
215,Michael Harriman,ie IRL,"DF,MF",QPR,19,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
216,Joe Hart,eng ENG,GK,Manchester City,25,1987,38,38,"3,420",38,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
217,Ian Harte,ie IRL,DF,Reading,34,1977,16,15,"1,360",15.1,0,3,3,0,0,0,1,0,0,0.2,0.2,0,0.2,Matches
218,Eden Hazard,be BEL,"FW,MF",Chelsea,21,1991,34,31,"2,624",29.2,9,11,20,7,2,2,2,0,0.31,0.38,0.69,0.24,0.62,Matches
219,John Heitinga,nl NED,"DF,MF",Everton,28,1983,26,17,"1,607",17.9,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
220,Jordan Henderson,eng ENG,MF,Liverpool,22,1990,30,16,"1,535",17.1,5,4,9,5,0,0,3,0,0.29,0.23,0.53,0.29,0.53,Matches
221,Ángelo Henríquez,cl CHI,FW,Wigan Athletic,18,1994,4,0,50,0.6,1,0,1,1,0,0,1,0,1.8,0,1.8,1.8,1.8,Matches
222,Chris Herd,au AUS,"DF,MF",Aston Villa,23,1989,9,9,752,8.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
223,Javier Hernández,mx MEX,FW,Manchester Utd,24,1988,22,9,952,10.6,10,3,13,10,0,1,1,0,0.95,0.28,1.23,0.95,1.23,Matches
224,Pablo Hernández,es ESP,"FW,MF",Swansea City,27,1985,30,27,"2,183",24.3,3,6,9,3,0,0,3,0,0.12,0.25,0.37,0.12,0.37,Matches
225,Tony Hibbert,eng ENG,DF,Everton,31,1981,6,4,433,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
226,Clint Hill,eng ENG,DF,QPR,33,1978,31,31,"2,628",29.2,0,1,1,0,0,0,8,0,0,0.03,0.03,0,0.03,Matches
227,Thomas Hitzlsperger,de GER,MF,Everton,30,1982,7,4,350,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
228,Junior Hoilett,ca CAN,"FW,MF",QPR,22,1990,26,15,"1,456",16.2,1,1,2,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12,Matches
229,Brett Holman,au AUS,"FW,MF",Aston Villa,28,1984,27,16,"1,425",15.8,1,3,4,1,0,0,1,0,0.06,0.19,0.25,0.06,0.25,Matches
230,Grant Holt,eng ENG,FW,Norwich City,31,1981,34,28,"2,564",28.5,8,3,11,7,1,2,8,0,0.28,0.11,0.39,0.25,0.35,Matches
231,Lewis Holtby,de GER,MF,Tottenham,21,1990,11,4,513,5.7,0,2,2,0,0,0,2,0,0,0.35,0.35,0,0.35,Matches
232,Jos Hooiveld,nl NED,"DF,MF",Southampton,29,1983,25,23,"2,031",22.6,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
233,Wes Hoolahan,ie IRL,MF,Norwich City,30,1982,33,28,"2,416",26.8,3,3,6,3,0,0,3,0,0.11,0.11,0.22,0.11,0.22,Matches
234,Tim Howard,us USA,GK,Everton,33,1979,36,36,"3,240",36,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
235,Jonny Howson,eng ENG,"DF,MF",Norwich City,24,1988,30,22,"2,046",22.7,2,1,3,2,0,0,2,0,0.09,0.04,0.13,0.09,0.13,Matches
236,Tom Huddlestone,eng ENG,MF,Tottenham,25,1986,20,11,"1,037",11.5,0,4,4,0,0,0,3,1,0,0.35,0.35,0,0.35,Matches
237,Aaron Hughes,nir NIR,DF,Fulham,32,1979,24,23,"2,115",23.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
238,Noel Hunt,ie IRL,"FW,MF",Reading,29,1982,24,10,960,10.7,2,0,2,2,0,0,4,0,0.19,0,0.19,0.19,0.19,Matches
239,Robert Huth,de GER,DF,Stoke City,27,1984,35,35,"3,150",35,1,0,1,1,0,0,5,0,0.03,0,0.03,0.03,0.03,Matches
240,Jordon Ibe,eng ENG,"FW,MF",Liverpool,16,1995,1,1,63,0.7,0,1,1,0,0,0,0,0,0,1.43,1.43,0,1.43,Matches
241,Stephen Ireland,ie IRL,MF,Aston Villa,25,1986,13,9,780,8.7,0,1,1,0,0,0,1,0,0,0.12,0.12,0,0.12,Matches
242,Branislav Ivanović,rs SRB,DF,Chelsea,28,1984,34,33,"2,946",32.7,5,1,6,5,0,0,4,1,0.15,0.03,0.18,0.15,0.18,Matches
243,Jussi Jääskeläinen,fi FIN,GK,West Ham,37,1975,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
244,Simeon Jackson,ca CAN,FW,Norwich City,25,1987,13,5,405,4.5,1,0,1,1,0,0,0,0,0.22,0,0.22,0.22,0.22,Matches
245,Phil Jagielka,eng ENG,"DF,MF",Everton,29,1982,36,36,"3,154",35,2,1,3,2,0,0,1,0,0.06,0.03,0.09,0.06,0.09,Matches
246,Gonzalo Jara,cl CHI,"DF,MF",West Brom,26,1985,1,0,45,0.5,0,1,1,0,0,0,0,0,0,2,2,0,2,Matches
247,Matthew Jarvis,eng ENG,MF,West Ham,26,1986,32,29,"2,559",28.4,2,0,2,2,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
248,Nikica Jelavić,hr CRO,FW,Everton,26,1985,37,26,"2,427",27,7,2,9,7,0,0,3,0,0.26,0.07,0.33,0.26,0.33,Matches
249,Jermaine Jenas,eng ENG,MF,Tottenham,29,1983,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
250,Jermaine Jenas,eng ENG,MF,QPR,29,1983,12,8,813,9,2,0,2,2,0,0,1,0,0.22,0,0.22,0.22,0.22,Matches
251,Carl Jenkinson,eng ENG,DF,Arsenal,20,1992,14,14,"1,186",13.2,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
252,Cameron Jerome,eng ENG,FW,Stoke City,25,1986,26,8,"1,123",12.5,3,3,6,3,0,0,3,0,0.24,0.24,0.48,0.24,0.48,Matches
253,Park Ji-sung,kr KOR,MF,QPR,31,1981,20,15,"1,341",14.9,0,3,3,0,0,0,1,0,0,0.2,0.2,0,0.2,Matches
254,Adam Johnson,eng ENG,MF,Sunderland,25,1987,35,35,"2,924",32.5,5,6,11,5,0,0,3,0,0.15,0.18,0.34,0.15,0.34,Matches
255,Andrew Johnson,eng ENG,FW,QPR,31,1981,3,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
256,Bradley Johnson,eng ENG,"DF,MF",Norwich City,25,1987,37,37,"3,222",35.8,1,2,3,1,0,0,10,0,0.03,0.06,0.08,0.03,0.08,Matches
257,Glen Johnson,eng ENG,DF,Liverpool,27,1984,36,36,"3,222",35.8,1,4,5,1,0,0,7,0,0.03,0.11,0.14,0.03,0.14,Matches
258,Billy Jones,eng ENG,DF,West Brom,25,1987,27,24,"2,211",24.6,1,2,3,1,0,0,8,0,0.04,0.08,0.12,0.04,0.12,Matches
259,Brad Jones,au AUS,GK,Liverpool,30,1982,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
260,David Jones,eng ENG,MF,Wigan Athletic,27,1984,13,8,806,9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
261,Kenwyne Jones,tt TRI,FW,Stoke City,27,1984,26,10,"1,049",11.7,3,2,5,3,0,0,0,0,0.26,0.17,0.43,0.26,0.43,Matches
262,Phil Jones,eng ENG,"DF,MF",Manchester Utd,20,1992,17,13,"1,209",13.4,0,1,1,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches
263,Nigel de Jong,nl NED,MF,Manchester City,27,1984,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
264,Younès Kaboul,fr FRA,DF,Tottenham,26,1986,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
265,Alexander Kačaniklić,se SWE,"FW,MF",Fulham,20,1991,20,16,"1,255",13.9,4,2,6,4,0,0,0,0,0.29,0.14,0.43,0.29,0.43,Matches
266,Shinji Kagawa,jp JPN,"FW,MF",Manchester Utd,23,1989,20,17,"1,314",14.6,6,3,9,6,0,0,1,0,0.41,0.21,0.62,0.41,0.62,Matches
267,Kei Kamara,sl SLE,FW,Norwich City,27,1984,11,7,658,7.3,1,1,2,1,0,0,0,0,0.14,0.14,0.27,0.14,0.27,Matches
268,Harry Kane,eng ENG,FW,Norwich City,19,1993,3,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
269,Harry Kane,eng ENG,FW,Tottenham,19,1993,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
270,Jem Karacan,tr TUR,MF,Reading,23,1989,21,21,"1,595",17.7,1,1,2,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,Matches
271,Giorgos Karagounis,gr GRE,MF,Fulham,35,1977,25,20,"1,538",17.1,1,0,1,1,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
272,Pajtim Kasami,ch SUI,"FW,MF",Fulham,20,1992,2,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
273,Jimmy Kébé,ml MLI,MF,Reading,28,1984,18,16,"1,332",14.8,5,1,6,5,0,0,1,0,0.34,0.07,0.41,0.34,0.41,Matches
274,Martin Kelly,eng ENG,"DF,MF",Liverpool,22,1990,4,4,335,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
275,Stephen Kelly,ie IRL,DF,Reading,28,1983,16,16,"1,422",15.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
276,Stephen Kelly,ie IRL,DF,Fulham,28,1983,2,0,107,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
277,Michael Kightly,eng ENG,"FW,MF",Stoke City,26,1986,22,14,"1,190",13.2,3,1,4,3,0,0,2,0,0.23,0.08,0.3,0.23,0.3,Matches
278,Matthew Kilgallon,eng ENG,DF,Sunderland,28,1984,6,6,511,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
279,Billy Knott,eng ENG,MF,Sunderland,19,1992,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
280,Aleksandar Kolarov,rs SRB,DF,Manchester City,26,1985,20,11,"1,056",11.7,1,2,3,1,0,0,5,0,0.09,0.17,0.26,0.09,0.26,Matches
281,Vincent Kompany,be BEL,DF,Manchester City,26,1986,26,26,"2,237",24.9,1,0,1,1,0,0,3,1,0.04,0,0.04,0.04,0.04,Matches
282,Arouna Koné,ci CIV,FW,Wigan Athletic,28,1983,34,32,"2,930",32.6,11,5,16,11,0,0,0,0,0.34,0.15,0.49,0.34,0.49,Matches
283,Laurent Koscielny,fr FRA,DF,Arsenal,26,1985,25,20,"1,676",18.6,2,1,3,2,0,0,1,1,0.11,0.05,0.16,0.11,0.16,Matches
284,Tim Krul,nl NED,GK,Newcastle Utd,24,1988,24,24,"2,126",23.6,0,1,1,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches
285,Adam Lallana,eng ENG,"FW,MF",Southampton,24,1988,30,26,"2,229",24.8,3,5,8,3,0,0,2,0,0.12,0.2,0.32,0.12,0.32,Matches
286,Roland Lamah,be BEL,"FW,MF",Swansea City,24,1987,5,1,155,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
287,Rickie Lambert,eng ENG,FW,Southampton,30,1982,38,35,"3,126",34.7,15,5,20,12,3,3,2,0,0.43,0.14,0.58,0.35,0.49,Matches
288,Frank Lampard,eng ENG,MF,Chelsea,34,1978,29,21,"1,904",21.2,15,1,16,10,5,6,2,0,0.71,0.05,0.76,0.47,0.52,Matches
289,Sebastian Larsson,se SWE,MF,Sunderland,27,1985,38,36,"2,977",33.1,1,3,4,1,0,0,5,0,0.03,0.09,0.12,0.03,0.12,Matches
290,Adam le Fondre,eng ENG,FW,Reading,25,1986,34,11,"1,514",16.8,12,1,13,9,3,3,3,0,0.71,0.06,0.77,0.54,0.59,Matches
291,Mikele Leigertwood,ag ATG,"DF,MF",Reading,29,1982,30,29,"2,645",29.4,1,0,1,1,0,0,3,0,0.03,0,0.03,0.03,0.03,Matches
292,Lucas Leiva,br BRA,MF,Liverpool,25,1987,26,24,"1,942",21.6,0,1,1,0,0,0,6,0,0,0.05,0.05,0,0.05,Matches
293,Aaron Lennon,eng ENG,"FW,MF",Tottenham,25,1987,34,33,"2,821",31.3,4,7,11,4,0,0,1,0,0.13,0.22,0.35,0.13,0.35,Matches
294,Joleon Lescott,eng ENG,DF,Manchester City,29,1982,26,17,"1,551",17.2,1,0,1,1,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
295,Eric Lichaj,us USA,DF,Aston Villa,23,1988,17,9,"1,140",12.7,0,1,1,0,0,0,6,0,0,0.08,0.08,0,0.08,Matches
296,Anders Lindegaard,dk DEN,GK,Manchester Utd,28,1984,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
297,Jake Livermore,eng ENG,MF,Tottenham,22,1989,11,4,421,4.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
298,Hugo Lloris,fr FRA,GK,Tottenham,25,1986,27,27,"2,430",27,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
299,Shane Long,ie IRL,FW,West Brom,25,1987,34,25,"2,151",23.9,8,4,12,8,0,1,3,0,0.33,0.17,0.5,0.33,0.5,Matches
300,Adrián López,es ESP,DF,Wigan Athletic,25,1987,5,3,357,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
301,Matthew Lowton,eng ENG,DF,Aston Villa,23,1989,37,37,"3,266",36.3,2,3,5,2,0,0,10,0,0.06,0.08,0.14,0.06,0.14,Matches
302,David Luiz,br BRA,"DF,MF",Chelsea,25,1987,30,29,"2,632",29.2,2,2,4,2,0,0,8,0,0.07,0.07,0.14,0.07,0.14,Matches
303,Romelu Lukaku,be BEL,FW,West Brom,19,1993,35,20,"2,005",22.3,17,4,21,15,2,3,3,0,0.76,0.18,0.94,0.67,0.85,Matches
304,Jamie Mackie,sct SCO,"FW,MF",QPR,26,1985,29,17,"1,713",19,2,0,2,2,0,0,2,0,0.11,0,0.11,0.11,0.11,Matches
305,Modibo Maïga,ml MLI,"FW,MF",West Ham,24,1987,17,2,421,4.7,2,2,4,2,0,0,2,0,0.43,0.43,0.86,0.43,0.86,Matches
306,Shaun Maloney,sct SCO,"FW,MF",Wigan Athletic,29,1983,36,34,"2,938",32.6,6,8,14,5,1,1,6,0,0.18,0.25,0.43,0.15,0.4,Matches
307,Mikael Mandron,fr FRA,FW,Sunderland,17,1994,2,0,23,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
308,Kader Mangane,sn SEN,"DF,MF",Sunderland,29,1983,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
309,Vito Mannone,it ITA,GK,Arsenal,24,1988,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
310,Stanislav Manolev,bg BUL,"DF,MF",Fulham,26,1985,5,4,431,4.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
311,Adrian Mariappa,jm JAM,DF,Reading,25,1986,29,29,"2,610",29,1,0,1,1,0,0,5,0,0.03,0,0.03,0.03,0.03,Matches
312,Marko Marin,de GER,"FW,MF",Chelsea,23,1989,6,2,144,1.6,1,1,2,1,0,0,2,0,0.62,0.62,1.25,0.62,1.25,Matches
313,Chris Martin,sct SCO,FW,Norwich City,23,1988,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
314,Russell Martin,sct SCO,DF,Norwich City,26,1986,31,30,"2,691",29.9,3,0,3,3,0,0,1,0,0.1,0,0.1,0.1,0.1,Matches
315,Sylvain Marveaux,fr FRA,"FW,MF",Newcastle Utd,26,1986,22,10,"1,007",11.2,1,4,5,1,0,0,0,0,0.09,0.36,0.45,0.09,0.45,Matches
316,Juan Mata,es ESP,"FW,MF",Chelsea,24,1988,35,31,"2,727",30.3,12,12,24,12,0,0,3,0,0.4,0.4,0.79,0.4,0.79,Matches
317,Emmanuel Mayuka,zm ZAM,FW,Southampton,21,1990,11,1,233,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
318,Stéphane Mbia,cm CMR,"DF,MF",QPR,26,1986,29,29,"2,412",26.8,0,3,3,0,0,0,9,1,0,0.11,0.11,0,0.11,Matches
319,Jobi McAnuff,jm JAM,MF,Reading,30,1981,38,38,"3,266",36.3,0,7,7,0,0,0,5,0,0,0.19,0.19,0,0.19,Matches
320,James McArthur,sct SCO,MF,Wigan Athletic,24,1987,34,24,"2,413",26.8,3,2,5,3,0,0,7,0,0.11,0.07,0.19,0.11,0.19,Matches
321,Gareth McAuley,nir NIR,DF,West Brom,32,1979,36,36,"3,240",36,3,2,5,3,0,0,3,0,0.08,0.06,0.14,0.08,0.14,Matches
322,Alex McCarthy,eng ENG,GK,Reading,22,1989,13,13,"1,170",13,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
323,James McCarthy,ie IRL,MF,Wigan Athletic,21,1990,38,38,"3,374",37.5,3,2,5,3,0,0,7,0,0.08,0.05,0.13,0.08,0.13,Matches
324,George McCartney,nir NIR,DF,West Ham,31,1981,12,9,879,9.8,0,2,2,0,0,0,2,0,0,0.2,0.2,0,0.2,Matches
325,James McClean,ie IRL,"DF,FW",Sunderland,23,1989,36,24,"2,342",26,2,3,5,2,0,0,4,0,0.08,0.12,0.19,0.08,0.19,Matches
326,Garath McCleary,jm JAM,"FW,MF",Reading,25,1987,31,15,"1,580",17.6,3,2,5,3,0,0,0,0,0.17,0.11,0.28,0.17,0.28,Matches
327,James McFadden,sct SCO,"FW,MF",Sunderland,29,1983,3,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
328,Callum McManaman,eng ENG,"FW,MF",Wigan Athletic,21,1991,20,8,641,7.1,2,0,2,2,0,0,0,0,0.28,0,0.28,0.28,0.28,Matches
329,Raul Meireles,pt POR,MF,Chelsea,29,1983,3,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
330,Per Mertesacker,de GER,DF,Arsenal,27,1984,34,33,"3,029",33.7,3,0,3,3,0,0,3,1,0.09,0,0.09,0.09,0.09,Matches
331,David Meyler,ie IRL,MF,Sunderland,23,1989,3,0,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
332,Michu,es ESP,"FW,MF",Swansea City,26,1986,35,35,"2,998",33.3,18,2,20,18,0,0,6,0,0.54,0.06,0.6,0.54,0.6,Matches
333,Simon Mignolet,be BEL,GK,Sunderland,24,1988,38,38,"3,420",38,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
334,James Milner,eng ENG,"DF,MF",Manchester City,26,1986,26,19,"1,725",19.2,4,3,7,4,0,0,1,1,0.21,0.16,0.37,0.21,0.37,Matches
335,Ignasi Miquel,es ESP,DF,Arsenal,19,1992,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
336,Kevin Mirallas,be BEL,"FW,MF",Everton,24,1987,27,23,"1,824",20.3,6,3,9,6,0,0,3,0,0.3,0.15,0.44,0.3,0.44,Matches
337,Adam Mitchell,ie IRL,"FW,MF",Sunderland,18,1993,1,0,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
338,Ryo Miyaichi,jp JPN,"FW,MF",Wigan Athletic,19,1992,4,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
339,Garry Monk,eng ENG,DF,Swansea City,33,1979,11,10,925,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
340,Nacho Monreal,es ESP,DF,Arsenal,26,1986,10,9,791,8.8,1,1,2,1,0,0,2,0,0.11,0.11,0.23,0.11,0.23,Matches
341,Luke Moore,eng ENG,FW,Swansea City,26,1986,17,4,538,6,3,2,5,3,0,0,0,0,0.5,0.33,0.84,0.5,0.84,Matches
342,Steve Morison,wls WAL,FW,Norwich City,28,1983,19,4,479,5.3,1,0,1,1,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches
343,James Morrison,sct SCO,"FW,MF",West Brom,26,1986,35,33,"2,836",31.5,5,5,10,4,1,1,4,0,0.16,0.16,0.32,0.13,0.29,Matches
344,Sean Morrison,eng ENG,DF,Reading,21,1991,16,15,"1,327",14.7,2,0,2,2,0,0,0,0,0.14,0,0.14,0.14,0.14,Matches
345,Victor Moses,ng NGA,"DF,FW",Chelsea,21,1990,23,12,"1,125",12.5,1,1,2,1,0,0,0,0,0.08,0.08,0.16,0.08,0.16,Matches
346,Victor Moses,ng NGA,"DF,FW",Wigan Athletic,21,1990,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
347,Ján Mucha,sk SVK,GK,Everton,29,1982,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
348,Youssouf Mulumbu,cd COD,MF,West Brom,25,1987,28,28,"2,515",27.9,2,2,4,2,0,0,4,1,0.07,0.07,0.14,0.07,0.14,Matches
349,Boaz Myhill,wls WAL,GK,West Brom,29,1982,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
350,Alfred N'Diaye,sn SEN,"DF,MF",Sunderland,22,1990,16,15,"1,295",14.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
351,Charles N'Zogbia,fr FRA,"DF,FW",Aston Villa,26,1986,21,11,996,11.1,2,4,6,2,0,0,1,0,0.18,0.36,0.54,0.18,0.54,Matches
352,Steven Naismith,sct SCO,"FW,MF",Everton,25,1986,31,13,"1,283",14.3,4,1,5,4,0,0,0,0,0.28,0.07,0.35,0.28,0.35,Matches
